Date,variable,value,measure_type,Bedrooms,Source
2013-06-30,z_median_TwoBR,381174,median,2,zillow
2013-07-31,z_median_TwoBR,386529,median,2,zillow
2013-08-31,z_median_TwoBR,394837,median,2,zillow
2013-09-30,z_median_TwoBR,402050,median,2,zillow
2013-10-31,z_median_TwoBR,407655,median,2,zillow
2013-11-30,z_median_TwoBR,411273,median,2,zillow
2013-12-31,z_median_TwoBR,412786,median,2,zillow
2014-01-31,z_median_TwoBR,416111,median,2,zillow
2014-02-28,z_median_TwoBR,420137,median,2,zillow
2014-03-31,z_median_TwoBR,424408,median,2,zillow
2014-04-30,z_median_TwoBR,427279,median,2,zillow
2014-05-31,z_median_TwoBR,428700,median,2,zillow
2014-06-30,z_median_TwoBR,430206,median,2,zillow
2014-07-31,z_median_TwoBR,431674,median,2,zillow
2014-08-31,z_median_TwoBR,432371,median,2,zillow
2014-09-30,z_median_TwoBR,432376,median,2,zillow
2014-10-31,z_median_TwoBR,432205,median,2,zillow
2014-11-30,z_median_TwoBR,433886,median,2,zillow
2014-12-31,z_median_TwoBR,437759,median,2,zillow
2015-01-31,z_median_TwoBR,440753,median,2,zillow
2015-02-28,z_median_TwoBR,445527,median,2,zillow
2015-03-31,z_median_TwoBR,449954,median,2,zillow
2015-04-30,z_median_TwoBR,449900,median,2,zillow
2015-05-31,z_median_TwoBR,450145,median,2,zillow
2015-06-30,z_median_TwoBR,452284,median,2,zillow
2015-07-31,z_median_TwoBR,458879,median,2,zillow
2015-08-31,z_median_TwoBR,463041,median,2,zillow
2015-09-30,z_median_TwoBR,466390,median,2,zillow
2015-10-31,z_median_TwoBR,472157,median,2,zillow
2015-11-30,z_median_TwoBR,476000,median,2,zillow
2015-12-31,z_median_TwoBR,479811,median,2,zillow
2016-01-31,z_median_TwoBR,482837,median,2,zillow
2016-02-29,z_median_TwoBR,488913,median,2,zillow
2016-03-31,z_median_TwoBR,489697,median,2,zillow
2016-04-30,z_median_TwoBR,491605,median,2,zillow
2016-05-31,z_median_TwoBR,496197,median,2,zillow
2016-06-30,z_median_TwoBR,502655,median,2,zillow
2016-07-31,z_median_TwoBR,504956,median,2,zillow
2016-08-31,z_median_TwoBR,508392,median,2,zillow
2016-09-30,z_median_TwoBR,511023,median,2,zillow
2016-10-31,z_median_TwoBR,514380,median,2,zillow
2016-11-30,z_median_TwoBR,518002,median,2,zillow
2016-12-31,z_median_TwoBR,520262,median,2,zillow
2017-01-31,z_median_TwoBR,522115,median,2,zillow
2017-02-28,z_median_TwoBR,524578,median,2,zillow
2017-03-31,z_median_TwoBR,526948,median,2,zillow
2017-04-30,z_median_TwoBR,529246,median,2,zillow
2017-05-31,z_median_TwoBR,532010,median,2,zillow
2017-06-30,z_median_TwoBR,535974,median,2,zillow
2017-07-31,z_median_TwoBR,539127,median,2,zillow
2017-08-31,z_median_TwoBR,543029,median,2,zillow
2017-09-30,z_median_TwoBR,547060,median,2,zillow
2017-10-31,z_median_TwoBR,551891,median,2,zillow
2017-11-30,z_median_TwoBR,557194,median,2,zillow
2017-12-31,z_median_TwoBR,566190,median,2,zillow
2018-01-31,z_median_TwoBR,569811,median,2,zillow
2018-02-28,z_median_TwoBR,573061,median,2,zillow
2018-03-31,z_median_TwoBR,576498,median,2,zillow
2018-04-30,z_median_TwoBR,579702,median,2,zillow
2018-05-31,z_median_TwoBR,583731,median,2,zillow
2018-06-30,z_median_TwoBR,589391,median,2,zillow
2018-07-31,z_median_TwoBR,592672,median,2,zillow
2018-08-31,z_median_TwoBR,594261,median,2,zillow
2018-09-30,z_median_TwoBR,596048,median,2,zillow
2018-10-31,z_median_TwoBR,595097,median,2,zillow
2018-11-30,z_median_TwoBR,594450,median,2,zillow
2018-12-31,z_median_TwoBR,593985,median,2,zillow
2019-01-31,z_median_TwoBR,594521,median,2,zillow
2019-02-28,z_median_TwoBR,591423,median,2,zillow
2019-03-31,z_median_TwoBR,588910,median,2,zillow
2019-04-30,z_median_TwoBR,587730,median,2,zillow
2019-05-31,z_median_TwoBR,591063,median,2,zillow
2019-06-30,z_median_TwoBR,595064,median,2,zillow
2019-07-31,z_median_TwoBR,593814,median,2,zillow
2019-08-31,z_median_TwoBR,592665,median,2,zillow
2019-09-30,z_median_TwoBR,591740,median,2,zillow
2019-10-31,z_median_TwoBR,590321,median,2,zillow
2019-11-30,z_median_TwoBR,592884,median,2,zillow
2019-12-31,z_median_TwoBR,593392,median,2,zillow
2020-01-31,z_median_TwoBR,598231,median,2,zillow
2020-02-29,z_median_TwoBR,599964,median,2,zillow
2020-03-31,z_median_TwoBR,605225,median,2,zillow
2020-04-30,z_median_TwoBR,606234,median,2,zillow
2020-05-31,z_median_TwoBR,608455,median,2,zillow
2020-06-30,z_median_TwoBR,607577,median,2,zillow
2020-07-31,z_median_TwoBR,611471,median,2,zillow
2020-08-31,z_median_TwoBR,616310,median,2,zillow
2020-09-30,z_median_TwoBR,625590,median,2,zillow
2020-10-31,z_median_TwoBR,630690,median,2,zillow
2020-11-30,z_median_TwoBR,633221,median,2,zillow
2020-12-31,z_median_TwoBR,639766,median,2,zillow
1996-01-31,z_median_ThreeBR,195092,median,3,zillow
1996-02-29,z_median_ThreeBR,194358,median,3,zillow
1996-03-31,z_median_ThreeBR,194002,median,3,zillow
1996-04-30,z_median_ThreeBR,193447,median,3,zillow
1996-05-31,z_median_ThreeBR,192628,median,3,zillow
1996-06-30,z_median_ThreeBR,192482,median,3,zillow
1996-07-31,z_median_ThreeBR,192080,median,3,zillow
1996-08-31,z_median_ThreeBR,191696,median,3,zillow
1996-09-30,z_median_ThreeBR,191670,median,3,zillow
1996-10-31,z_median_ThreeBR,192034,median,3,zillow
1996-11-30,z_median_ThreeBR,192623,median,3,zillow
1996-12-31,z_median_ThreeBR,193190,median,3,zillow
1997-01-31,z_median_ThreeBR,193262,median,3,zillow
1997-02-28,z_median_ThreeBR,193273,median,3,zillow
1997-03-31,z_median_ThreeBR,193524,median,3,zillow
1997-04-30,z_median_ThreeBR,194708,median,3,zillow
1997-05-31,z_median_ThreeBR,195358,median,3,zillow
1997-06-30,z_median_ThreeBR,196843,median,3,zillow
1997-07-31,z_median_ThreeBR,197799,median,3,zillow
1997-08-31,z_median_ThreeBR,198860,median,3,zillow
1997-09-30,z_median_ThreeBR,199875,median,3,zillow
1997-10-31,z_median_ThreeBR,200657,median,3,zillow
1997-11-30,z_median_ThreeBR,201614,median,3,zillow
1997-12-31,z_median_ThreeBR,203421,median,3,zillow
1998-01-31,z_median_ThreeBR,206187,median,3,zillow
1998-02-28,z_median_ThreeBR,208723,median,3,zillow
1998-03-31,z_median_ThreeBR,211235,median,3,zillow
1998-04-30,z_median_ThreeBR,212869,median,3,zillow
1998-05-31,z_median_ThreeBR,214119,median,3,zillow
1998-06-30,z_median_ThreeBR,215775,median,3,zillow
1998-07-31,z_median_ThreeBR,217575,median,3,zillow
1998-08-31,z_median_ThreeBR,220302,median,3,zillow
1998-09-30,z_median_ThreeBR,221864,median,3,zillow
1998-10-31,z_median_ThreeBR,224281,median,3,zillow
1998-11-30,z_median_ThreeBR,225568,median,3,zillow
1998-12-31,z_median_ThreeBR,227435,median,3,zillow
1999-01-31,z_median_ThreeBR,228969,median,3,zillow
1999-02-28,z_median_ThreeBR,229900,median,3,zillow
1999-03-31,z_median_ThreeBR,231732,median,3,zillow
1999-04-30,z_median_ThreeBR,233627,median,3,zillow
1999-05-31,z_median_ThreeBR,235223,median,3,zillow
1999-06-30,z_median_ThreeBR,237517,median,3,zillow
1999-07-31,z_median_ThreeBR,239689,median,3,zillow
1999-08-31,z_median_ThreeBR,242171,median,3,zillow
1999-09-30,z_median_ThreeBR,243156,median,3,zillow
1999-10-31,z_median_ThreeBR,244346,median,3,zillow
1999-11-30,z_median_ThreeBR,247672,median,3,zillow
1999-12-31,z_median_ThreeBR,248907,median,3,zillow
2000-01-31,z_median_ThreeBR,252895,median,3,zillow
2000-02-29,z_median_ThreeBR,255538,median,3,zillow
2000-03-31,z_median_ThreeBR,258186,median,3,zillow
2000-04-30,z_median_ThreeBR,261075,median,3,zillow
2000-05-31,z_median_ThreeBR,264833,median,3,zillow
2000-06-30,z_median_ThreeBR,267653,median,3,zillow
2000-07-31,z_median_ThreeBR,270150,median,3,zillow
2000-08-31,z_median_ThreeBR,273835,median,3,zillow
2000-09-30,z_median_ThreeBR,277815,median,3,zillow
2000-10-31,z_median_ThreeBR,280805,median,3,zillow
2000-11-30,z_median_ThreeBR,284710,median,3,zillow
2000-12-31,z_median_ThreeBR,287887,median,3,zillow
2001-01-31,z_median_ThreeBR,290263,median,3,zillow
2001-02-28,z_median_ThreeBR,293228,median,3,zillow
2001-03-31,z_median_ThreeBR,297322,median,3,zillow
2001-04-30,z_median_ThreeBR,300099,median,3,zillow
2001-05-31,z_median_ThreeBR,303736,median,3,zillow
2001-06-30,z_median_ThreeBR,306475,median,3,zillow
2001-07-31,z_median_ThreeBR,308911,median,3,zillow
2001-08-31,z_median_ThreeBR,312372,median,3,zillow
2001-09-30,z_median_ThreeBR,315101,median,3,zillow
2001-10-31,z_median_ThreeBR,317007,median,3,zillow
2001-11-30,z_median_ThreeBR,319632,median,3,zillow
2001-12-31,z_median_ThreeBR,323504,median,3,zillow
2002-01-31,z_median_ThreeBR,325506,median,3,zillow
2002-02-28,z_median_ThreeBR,326206,median,3,zillow
2002-03-31,z_median_ThreeBR,330874,median,3,zillow
2002-04-30,z_median_ThreeBR,333534,median,3,zillow
2002-05-31,z_median_ThreeBR,336609,median,3,zillow
2002-06-30,z_median_ThreeBR,342304,median,3,zillow
2002-07-31,z_median_ThreeBR,348406,median,3,zillow
2002-08-31,z_median_ThreeBR,354946,median,3,zillow
2002-09-30,z_median_ThreeBR,359635,median,3,zillow
2002-10-31,z_median_ThreeBR,363003,median,3,zillow
2002-11-30,z_median_ThreeBR,367556,median,3,zillow
2002-12-31,z_median_ThreeBR,373209,median,3,zillow
2003-01-31,z_median_ThreeBR,378780,median,3,zillow
2003-02-28,z_median_ThreeBR,384032,median,3,zillow
2003-03-31,z_median_ThreeBR,389740,median,3,zillow
2003-04-30,z_median_ThreeBR,393611,median,3,zillow
2003-05-31,z_median_ThreeBR,399875,median,3,zillow
2003-06-30,z_median_ThreeBR,401553,median,3,zillow
2003-07-31,z_median_ThreeBR,406455,median,3,zillow
2003-08-31,z_median_ThreeBR,410088,median,3,zillow
2003-09-30,z_median_ThreeBR,414440,median,3,zillow
2003-10-31,z_median_ThreeBR,420325,median,3,zillow
2003-11-30,z_median_ThreeBR,426383,median,3,zillow
2003-12-31,z_median_ThreeBR,432239,median,3,zillow
2004-01-31,z_median_ThreeBR,441261,median,3,zillow
2004-02-29,z_median_ThreeBR,449307,median,3,zillow
2004-03-31,z_median_ThreeBR,457320,median,3,zillow
2004-04-30,z_median_ThreeBR,466170,median,3,zillow
2004-05-31,z_median_ThreeBR,477061,median,3,zillow
2004-06-30,z_median_ThreeBR,486940,median,3,zillow
2004-07-31,z_median_ThreeBR,495376,median,3,zillow
2004-08-31,z_median_ThreeBR,504860,median,3,zillow
2004-09-30,z_median_ThreeBR,513065,median,3,zillow
2004-10-31,z_median_ThreeBR,521255,median,3,zillow
2004-11-30,z_median_ThreeBR,529724,median,3,zillow
2004-12-31,z_median_ThreeBR,536483,median,3,zillow
2005-01-31,z_median_ThreeBR,544856,median,3,zillow
2005-02-28,z_median_ThreeBR,553023,median,3,zillow
2005-03-31,z_median_ThreeBR,559799,median,3,zillow
2005-04-30,z_median_ThreeBR,567877,median,3,zillow
2005-05-31,z_median_ThreeBR,572632,median,3,zillow
2005-06-30,z_median_ThreeBR,579208,median,3,zillow
2005-07-31,z_median_ThreeBR,586475,median,3,zillow
2005-08-31,z_median_ThreeBR,591566,median,3,zillow
2005-09-30,z_median_ThreeBR,596585,median,3,zillow
2005-10-31,z_median_ThreeBR,603651,median,3,zillow
2005-11-30,z_median_ThreeBR,609379,median,3,zillow
2005-12-31,z_median_ThreeBR,615075,median,3,zillow
2006-01-31,z_median_ThreeBR,620016,median,3,zillow
2006-02-28,z_median_ThreeBR,623702,median,3,zillow
2006-03-31,z_median_ThreeBR,629638,median,3,zillow
2006-04-30,z_median_ThreeBR,633320,median,3,zillow
2006-05-31,z_median_ThreeBR,634354,median,3,zillow
2006-06-30,z_median_ThreeBR,633958,median,3,zillow
2006-07-31,z_median_ThreeBR,631940,median,3,zillow
2006-08-31,z_median_ThreeBR,631561,median,3,zillow
2006-09-30,z_median_ThreeBR,626808,median,3,zillow
2006-10-31,z_median_ThreeBR,624061,median,3,zillow
2006-11-30,z_median_ThreeBR,622630,median,3,zillow
2006-12-31,z_median_ThreeBR,620476,median,3,zillow
2007-01-31,z_median_ThreeBR,618435,median,3,zillow
2007-02-28,z_median_ThreeBR,614976,median,3,zillow
2007-03-31,z_median_ThreeBR,611529,median,3,zillow
2007-04-30,z_median_ThreeBR,608047,median,3,zillow
2007-05-31,z_median_ThreeBR,605450,median,3,zillow
2007-06-30,z_median_ThreeBR,603224,median,3,zillow
2007-07-31,z_median_ThreeBR,598846,median,3,zillow
2007-08-31,z_median_ThreeBR,594982,median,3,zillow
2007-09-30,z_median_ThreeBR,589256,median,3,zillow
2007-10-31,z_median_ThreeBR,582808,median,3,zillow
2007-11-30,z_median_ThreeBR,577204,median,3,zillow
2007-12-31,z_median_ThreeBR,570489,median,3,zillow
2008-01-31,z_median_ThreeBR,560660,median,3,zillow
2008-02-29,z_median_ThreeBR,550887,median,3,zillow
2008-03-31,z_median_ThreeBR,540288,median,3,zillow
2008-04-30,z_median_ThreeBR,529040,median,3,zillow
2008-05-31,z_median_ThreeBR,518782,median,3,zillow
2008-06-30,z_median_ThreeBR,512428,median,3,zillow
2008-07-31,z_median_ThreeBR,504122,median,3,zillow
2008-08-31,z_median_ThreeBR,494928,median,3,zillow
2008-09-30,z_median_ThreeBR,490660,median,3,zillow
2008-10-31,z_median_ThreeBR,485802,median,3,zillow
2008-11-30,z_median_ThreeBR,479674,median,3,zillow
2008-12-31,z_median_ThreeBR,469886,median,3,zillow
2009-01-31,z_median_ThreeBR,467044,median,3,zillow
2009-02-28,z_median_ThreeBR,462793,median,3,zillow
2009-03-31,z_median_ThreeBR,462147,median,3,zillow
2009-04-30,z_median_ThreeBR,460561,median,3,zillow
2009-05-31,z_median_ThreeBR,459987,median,3,zillow
2009-06-30,z_median_ThreeBR,457474,median,3,zillow
2009-07-31,z_median_ThreeBR,461998,median,3,zillow
2009-08-31,z_median_ThreeBR,461632,median,3,zillow
2009-09-30,z_median_ThreeBR,463370,median,3,zillow
2009-10-31,z_median_ThreeBR,465036,median,3,zillow
2009-11-30,z_median_ThreeBR,470129,median,3,zillow
2009-12-31,z_median_ThreeBR,473032,median,3,zillow
2010-01-31,z_median_ThreeBR,474876,median,3,zillow
2010-02-28,z_median_ThreeBR,476143,median,3,zillow
2010-03-31,z_median_ThreeBR,481436,median,3,zillow
2010-04-30,z_median_ThreeBR,483630,median,3,zillow
2010-05-31,z_median_ThreeBR,487503,median,3,zillow
2010-06-30,z_median_ThreeBR,483042,median,3,zillow
2010-07-31,z_median_ThreeBR,479791,median,3,zillow
2010-08-31,z_median_ThreeBR,477814,median,3,zillow
2010-09-30,z_median_ThreeBR,477591,median,3,zillow
2010-10-31,z_median_ThreeBR,476893,median,3,zillow
2010-11-30,z_median_ThreeBR,472792,median,3,zillow
2010-12-31,z_median_ThreeBR,467633,median,3,zillow
2011-01-31,z_median_ThreeBR,464665,median,3,zillow
2011-02-28,z_median_ThreeBR,462866,median,3,zillow
2011-03-31,z_median_ThreeBR,459527,median,3,zillow
2011-04-30,z_median_ThreeBR,451787,median,3,zillow
2011-05-31,z_median_ThreeBR,444971,median,3,zillow
2011-06-30,z_median_ThreeBR,443120,median,3,zillow
2011-07-31,z_median_ThreeBR,440056,median,3,zillow
2011-08-31,z_median_ThreeBR,439858,median,3,zillow
2011-09-30,z_median_ThreeBR,437601,median,3,zillow
2011-10-31,z_median_ThreeBR,436124,median,3,zillow
2011-11-30,z_median_ThreeBR,436792,median,3,zillow
2011-12-31,z_median_ThreeBR,435588,median,3,zillow
2012-01-31,z_median_ThreeBR,432826,median,3,zillow
2012-02-29,z_median_ThreeBR,430595,median,3,zillow
2012-03-31,z_median_ThreeBR,430247,median,3,zillow
2012-04-30,z_median_ThreeBR,431903,median,3,zillow
2012-05-31,z_median_ThreeBR,436907,median,3,zillow
2012-06-30,z_median_ThreeBR,440016,median,3,zillow
2012-07-31,z_median_ThreeBR,442892,median,3,zillow
2012-08-31,z_median_ThreeBR,447156,median,3,zillow
2012-09-30,z_median_ThreeBR,448485,median,3,zillow
2012-10-31,z_median_ThreeBR,451505,median,3,zillow
2012-11-30,z_median_ThreeBR,457488,median,3,zillow
2012-12-31,z_median_ThreeBR,466057,median,3,zillow
2013-01-31,z_median_ThreeBR,473171,median,3,zillow
2013-02-28,z_median_ThreeBR,482298,median,3,zillow
2013-03-31,z_median_ThreeBR,491675,median,3,zillow
2013-04-30,z_median_ThreeBR,504751,median,3,zillow
2013-05-31,z_median_ThreeBR,515070,median,3,zillow
2013-06-30,z_median_ThreeBR,522682,median,3,zillow
2013-07-31,z_median_ThreeBR,531325,median,3,zillow
2013-08-31,z_median_ThreeBR,540455,median,3,zillow
2013-09-30,z_median_ThreeBR,548529,median,3,zillow
2013-10-31,z_median_ThreeBR,552649,median,3,zillow
2013-11-30,z_median_ThreeBR,555319,median,3,zillow
2013-12-31,z_median_ThreeBR,558560,median,3,zillow
2014-01-31,z_median_ThreeBR,562635,median,3,zillow
2014-02-28,z_median_ThreeBR,567870,median,3,zillow
2014-03-31,z_median_ThreeBR,574379,median,3,zillow
2014-04-30,z_median_ThreeBR,577643,median,3,zillow
2014-05-31,z_median_ThreeBR,576509,median,3,zillow
2014-06-30,z_median_ThreeBR,573621,median,3,zillow
2014-07-31,z_median_ThreeBR,573432,median,3,zillow
2014-08-31,z_median_ThreeBR,576126,median,3,zillow
2014-09-30,z_median_ThreeBR,580750,median,3,zillow
2014-10-31,z_median_ThreeBR,583472,median,3,zillow
2014-11-30,z_median_ThreeBR,585929,median,3,zillow
2014-12-31,z_median_ThreeBR,589095,median,3,zillow
2015-01-31,z_median_ThreeBR,591029,median,3,zillow
2015-02-28,z_median_ThreeBR,595450,median,3,zillow
2015-03-31,z_median_ThreeBR,599955,median,3,zillow
2015-04-30,z_median_ThreeBR,605583,median,3,zillow
2015-05-31,z_median_ThreeBR,611694,median,3,zillow
2015-06-30,z_median_ThreeBR,617685,median,3,zillow
2015-07-31,z_median_ThreeBR,621066,median,3,zillow
2015-08-31,z_median_ThreeBR,622729,median,3,zillow
2015-09-30,z_median_ThreeBR,629276,median,3,zillow
2015-10-31,z_median_ThreeBR,633373,median,3,zillow
2015-11-30,z_median_ThreeBR,635841,median,3,zillow
2015-12-31,z_median_ThreeBR,640426,median,3,zillow
2016-01-31,z_median_ThreeBR,642279,median,3,zillow
2016-02-29,z_median_ThreeBR,648107,median,3,zillow
2016-03-31,z_median_ThreeBR,648328,median,3,zillow
2016-04-30,z_median_ThreeBR,654216,median,3,zillow
2016-05-31,z_median_ThreeBR,658663,median,3,zillow
2016-06-30,z_median_ThreeBR,660103,median,3,zillow
2016-07-31,z_median_ThreeBR,662418,median,3,zillow
2016-08-31,z_median_ThreeBR,667477,median,3,zillow
2016-09-30,z_median_ThreeBR,669117,median,3,zillow
2016-10-31,z_median_ThreeBR,671022,median,3,zillow
2016-11-30,z_median_ThreeBR,673225,median,3,zillow
2016-12-31,z_median_ThreeBR,675870,median,3,zillow
2017-01-31,z_median_ThreeBR,679595,median,3,zillow
2017-02-28,z_median_ThreeBR,684741,median,3,zillow
2017-03-31,z_median_ThreeBR,689543,median,3,zillow
2017-04-30,z_median_ThreeBR,693910,median,3,zillow
2017-05-31,z_median_ThreeBR,697982,median,3,zillow
2017-06-30,z_median_ThreeBR,700696,median,3,zillow
2017-07-31,z_median_ThreeBR,707037,median,3,zillow
2017-08-31,z_median_ThreeBR,713905,median,3,zillow
2017-09-30,z_median_ThreeBR,722596,median,3,zillow
2017-10-31,z_median_ThreeBR,725035,median,3,zillow
2017-11-30,z_median_ThreeBR,730306,median,3,zillow
2017-12-31,z_median_ThreeBR,735348,median,3,zillow
2018-01-31,z_median_ThreeBR,740833,median,3,zillow
2018-02-28,z_median_ThreeBR,748280,median,3,zillow
2018-03-31,z_median_ThreeBR,751988,median,3,zillow
2018-04-30,z_median_ThreeBR,756799,median,3,zillow
2018-05-31,z_median_ThreeBR,759976,median,3,zillow
2018-06-30,z_median_ThreeBR,762496,median,3,zillow
2018-07-31,z_median_ThreeBR,766998,median,3,zillow
2018-08-31,z_median_ThreeBR,767853,median,3,zillow
2018-09-30,z_median_ThreeBR,767163,median,3,zillow
2018-10-31,z_median_ThreeBR,766733,median,3,zillow
2018-11-30,z_median_ThreeBR,767658,median,3,zillow
2018-12-31,z_median_ThreeBR,769101,median,3,zillow
2019-01-31,z_median_ThreeBR,767517,median,3,zillow
2019-02-28,z_median_ThreeBR,763796,median,3,zillow
2019-03-31,z_median_ThreeBR,761488,median,3,zillow
2019-04-30,z_median_ThreeBR,763312,median,3,zillow
2019-05-31,z_median_ThreeBR,765294,median,3,zillow
2019-06-30,z_median_ThreeBR,768046,median,3,zillow
2019-07-31,z_median_ThreeBR,770612,median,3,zillow
2019-08-31,z_median_ThreeBR,769852,median,3,zillow
2019-09-30,z_median_ThreeBR,769724,median,3,zillow
2019-10-31,z_median_ThreeBR,772994,median,3,zillow
2019-11-30,z_median_ThreeBR,772172,median,3,zillow
2019-12-31,z_median_ThreeBR,773444,median,3,zillow
2020-01-31,z_median_ThreeBR,781630,median,3,zillow
2020-02-29,z_median_ThreeBR,786198,median,3,zillow
2020-03-31,z_median_ThreeBR,790711,median,3,zillow
2020-04-30,z_median_ThreeBR,793343,median,3,zillow
2020-05-31,z_median_ThreeBR,793308,median,3,zillow
2020-06-30,z_median_ThreeBR,793699,median,3,zillow
2020-07-31,z_median_ThreeBR,794265,median,3,zillow
2020-08-31,z_median_ThreeBR,802427,median,3,zillow
2020-09-30,z_median_ThreeBR,812492,median,3,zillow
2020-10-31,z_median_ThreeBR,819124,median,3,zillow
2020-11-30,z_median_ThreeBR,828453,median,3,zillow
2020-12-31,z_median_ThreeBR,834104,median,3,zillow
1996-01-31,z_median_FourBR,237768,median,4,zillow
1996-02-29,z_median_FourBR,236915,median,4,zillow
1996-03-31,z_median_FourBR,236543,median,4,zillow
1996-04-30,z_median_FourBR,236667,median,4,zillow
1996-05-31,z_median_FourBR,237128,median,4,zillow
1996-06-30,z_median_FourBR,238026,median,4,zillow
1996-07-31,z_median_FourBR,237657,median,4,zillow
1996-08-31,z_median_FourBR,237156,median,4,zillow
1996-09-30,z_median_FourBR,237340,median,4,zillow
1996-10-31,z_median_FourBR,238194,median,4,zillow
1996-11-30,z_median_FourBR,237932,median,4,zillow
1996-12-31,z_median_FourBR,237634,median,4,zillow
1997-01-31,z_median_FourBR,237415,median,4,zillow
1997-02-28,z_median_FourBR,237372,median,4,zillow
1997-03-31,z_median_FourBR,238661,median,4,zillow
1997-04-30,z_median_FourBR,239982,median,4,zillow
1997-05-31,z_median_FourBR,241562,median,4,zillow
1997-06-30,z_median_FourBR,243193,median,4,zillow
1997-07-31,z_median_FourBR,244689,median,4,zillow
1997-08-31,z_median_FourBR,246602,median,4,zillow
1997-09-30,z_median_FourBR,247259,median,4,zillow
1997-10-31,z_median_FourBR,248958,median,4,zillow
1997-11-30,z_median_FourBR,249792,median,4,zillow
1997-12-31,z_median_FourBR,251278,median,4,zillow
1998-01-31,z_median_FourBR,253761,median,4,zillow
1998-02-28,z_median_FourBR,257177,median,4,zillow
1998-03-31,z_median_FourBR,260044,median,4,zillow
1998-04-30,z_median_FourBR,262763,median,4,zillow
1998-05-31,z_median_FourBR,264463,median,4,zillow
1998-06-30,z_median_FourBR,269476,median,4,zillow
1998-07-31,z_median_FourBR,272027,median,4,zillow
1998-08-31,z_median_FourBR,273083,median,4,zillow
1998-09-30,z_median_FourBR,275800,median,4,zillow
1998-10-31,z_median_FourBR,278223,median,4,zillow
1998-11-30,z_median_FourBR,281918,median,4,zillow
1998-12-31,z_median_FourBR,284098,median,4,zillow
1999-01-31,z_median_FourBR,286380,median,4,zillow
1999-02-28,z_median_FourBR,288588,median,4,zillow
1999-03-31,z_median_FourBR,291339,median,4,zillow
1999-04-30,z_median_FourBR,293941,median,4,zillow
1999-05-31,z_median_FourBR,295757,median,4,zillow
1999-06-30,z_median_FourBR,297263,median,4,zillow
1999-07-31,z_median_FourBR,300201,median,4,zillow
1999-08-31,z_median_FourBR,301570,median,4,zillow
1999-09-30,z_median_FourBR,303762,median,4,zillow
1999-10-31,z_median_FourBR,305668,median,4,zillow
1999-11-30,z_median_FourBR,308465,median,4,zillow
1999-12-31,z_median_FourBR,313157,median,4,zillow
2000-01-31,z_median_FourBR,316528,median,4,zillow
2000-02-29,z_median_FourBR,319630,median,4,zillow
2000-03-31,z_median_FourBR,323613,median,4,zillow
2000-04-30,z_median_FourBR,327443,median,4,zillow
2000-05-31,z_median_FourBR,329462,median,4,zillow
2000-06-30,z_median_FourBR,333584,median,4,zillow
2000-07-31,z_median_FourBR,337485,median,4,zillow
2000-08-31,z_median_FourBR,340652,median,4,zillow
2000-09-30,z_median_FourBR,345482,median,4,zillow
2000-10-31,z_median_FourBR,349273,median,4,zillow
2000-11-30,z_median_FourBR,352295,median,4,zillow
2000-12-31,z_median_FourBR,356403,median,4,zillow
2001-01-31,z_median_FourBR,360985,median,4,zillow
2001-02-28,z_median_FourBR,366483,median,4,zillow
2001-03-31,z_median_FourBR,372341,median,4,zillow
2001-04-30,z_median_FourBR,376634,median,4,zillow
2001-05-31,z_median_FourBR,380895,median,4,zillow
2001-06-30,z_median_FourBR,384739,median,4,zillow
2001-07-31,z_median_FourBR,387408,median,4,zillow
2001-08-31,z_median_FourBR,390077,median,4,zillow
2001-09-30,z_median_FourBR,392375,median,4,zillow
2001-10-31,z_median_FourBR,394514,median,4,zillow
2001-11-30,z_median_FourBR,396147,median,4,zillow
2001-12-31,z_median_FourBR,399605,median,4,zillow
2002-01-31,z_median_FourBR,402935,median,4,zillow
2002-02-28,z_median_FourBR,404374,median,4,zillow
2002-03-31,z_median_FourBR,407053,median,4,zillow
2002-04-30,z_median_FourBR,409407,median,4,zillow
2002-05-31,z_median_FourBR,411546,median,4,zillow
2002-06-30,z_median_FourBR,416016,median,4,zillow
2002-07-31,z_median_FourBR,423240,median,4,zillow
2002-08-31,z_median_FourBR,429765,median,4,zillow
2002-09-30,z_median_FourBR,434134,median,4,zillow
2002-10-31,z_median_FourBR,438982,median,4,zillow
2002-11-30,z_median_FourBR,444654,median,4,zillow
2002-12-31,z_median_FourBR,448781,median,4,zillow
2003-01-31,z_median_FourBR,454124,median,4,zillow
2003-02-28,z_median_FourBR,459614,median,4,zillow
2003-03-31,z_median_FourBR,465219,median,4,zillow
2003-04-30,z_median_FourBR,469413,median,4,zillow
2003-05-31,z_median_FourBR,475014,median,4,zillow
2003-06-30,z_median_FourBR,479446,median,4,zillow
2003-07-31,z_median_FourBR,483943,median,4,zillow
2003-08-31,z_median_FourBR,486133,median,4,zillow
2003-09-30,z_median_FourBR,493256,median,4,zillow
2003-10-31,z_median_FourBR,500312,median,4,zillow
2003-11-30,z_median_FourBR,507391,median,4,zillow
2003-12-31,z_median_FourBR,515027,median,4,zillow
2004-01-31,z_median_FourBR,521807,median,4,zillow
2004-02-29,z_median_FourBR,528265,median,4,zillow
2004-03-31,z_median_FourBR,537380,median,4,zillow
2004-04-30,z_median_FourBR,546015,median,4,zillow
2004-05-31,z_median_FourBR,555669,median,4,zillow
