,One_BR,Two_BR,Three_BR,Four_BR
130460,-2.3555782332176296,-12.49463921317781,-13.726889505488453,-18.98491759502829
130461,-2.1556529175459676,-12.203695474846805,-13.333176752612413,-18.471737106258992
130462,-1.9761914902620383,-11.925286689791367,-12.95823129424902,-17.996338435972408
130463,-1.8085953115609823,-11.662854223601927,-12.605127792729153,-17.550761041446304
130464,-1.6510518332357529,-11.415931188493394,-12.27294003565832,-17.13182444688898
130465,-1.5028180041047585,-11.183602430740567,-11.960390421045231,-16.737663790416317
130466,-1.3632908393849306,-10.964943903370996,-11.666229366371732,-16.366676324258936
130467,-1.1429707258211315,-10.655448366806393,-11.24618702252872,-15.810347240488378
130468,-0.9510013221011918,-10.358549415893735,-10.846187407340516,-15.302274570000566
130469,-0.7711784167915892,-10.077415608486598,-10.467862059803199,-14.824501664686276
130470,-0.6023891954853523,-9.812886422160316,-10.111982478619549,-14.375659590758834
130471,-0.4436483221952317,-9.564063575135336,-9.777245544581572,-13.953536175663267
130472,-0.2942877439894007,-9.329964288567773,-9.462315222813741,-13.556378060485262
130473,-0.14796749877541962,-9.102963295560016,-9.156694369453714,-13.169226672380526
130474,0.07200301854852086,-8.7919572766611,-8.734820266616573,-12.612073489661723
130475,0.2654682756596838,-8.492858433614582,-8.331854666459039,-12.100187580301974
130476,0.4514053448313319,-8.204080612476595,-7.943047251298262,-11.607755769737159
130477,0.6289263932245781,-7.927612971821989,-7.570917940747759,-11.137086571603303
130478,0.7989325429519403,-7.662849385494223,-7.214549687561129,-10.68637278143903
130479,0.9600272941862419,-7.4112954311631665,-6.876031560999057,-10.258736322274764
130480,1.1111940589131772,-7.174467283148808,-6.557413591223553,-9.8568307318013
130481,1.2582075643804662,-6.946000708919548,-6.249858655158156,-9.46751790248253
130482,1.3986500091061809,-6.727288879039695,-5.955474192284181,-9.095185543782023
130483,1.536051506308784,-6.51444744075798,-5.668874915961697,-8.731857797628619
130484,1.665366602894936,-6.312492195743037,-5.397099278673986,-8.388532374420743
130485,1.7869154507360954,-6.122136433201029,-5.140995134178947,-8.065427622783258
