Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2023-05-31,91104,606384,734733,878980,1061323
2023-05-31,91105,612751,862822,1239388,1983017
2023-05-31,91106,438847,618428,925132,1978402
2023-05-31,91107,468696,723052,934152,1306544
2023-05-31,91201,639035,755886,935461,1137120
2023-05-31,91202,409583,636042,963070,1353143
2023-05-31,91204,477153,580642,727213,863467
2023-05-31,91205,409542,689386,774117,977997
2023-05-31,91206,411968,568381,1000084,1358768
2023-05-31,91207,401597,783506,1074240,1406835
2023-05-31,91214,503475,708237,877563,1113825
2023-05-31,91302,432449,534863,980278,1358286
2023-05-31,91304,235996,334004,609351,749781
2023-05-31,91311,385135,425103,601310,748388
2023-05-31,91316,294381,514314,757398,1110844
2023-05-31,91321,243383,338696,531839,660176
2023-05-31,91324,568230,467052,598106,706696
2023-05-31,91325,558145,468708,626710,821472
2023-05-31,91331,351671,428146,499946,520409
2023-05-31,91335,302230,481673,560843,606828
2023-05-31,91342,424105,413879,533456,581337
2023-05-31,91344,554317,503952,630671,712559
2023-05-31,91345,451070,480698,554986,578224
2023-05-31,91355,321971,411519,577072,656472
2023-05-31,91356,293206,427514,738649,1281574
2023-05-31,91362,330105,438519,702143,924718
2023-05-31,91364,654216,698141,844451,1065526
2023-05-31,91367,341018,466833,759229,927600
2023-05-31,91401,489654,674681,807045,967753
2023-05-31,91403,412624,622693,1236982,1702493
2023-05-31,91405,389135,437344,620290,676822
2023-05-31,91411,393289,512403,796748,917776
2023-05-31,91423,436801,658813,1193326,1577734
2023-05-31,91501,575697,602341,908341,1264281
2023-05-31,91502,481040,597469,800587,930967
2023-05-31,91504,504204,579093,868674,1035213
2023-05-31,91505,588703,738301,844568,982185
2023-05-31,91506,651765,766890,878151,1026643
2023-05-31,91602,433216,646564,1098867,1688596
2023-05-31,91604,538268,802473,1309696,2006999
2023-05-31,91605,315136,523622,589789,639065
2023-05-31,91606,351467,621090,678260,767040
2023-05-31,91607,379110,645945,939617,1202127
2023-05-31,91702,328069,401252,477448,541118
2023-05-31,91706,372594,407530,474185,541429
2023-05-31,91709,393581,412428,583822,755660
2023-05-31,91722,331957,427132,502975,533223
2023-05-31,91724,310578,381314,574977,654902
2023-05-31,91731,418448,458892,514097,604761
2023-05-31,91732,405991,459368,485786,581799
2023-05-31,91733,422824,465188,490848,561572
2023-05-31,91741,445594,512278,673626,825654
2023-05-31,91746,467919,466492,487405,506370
2023-05-31,91748,568401,314378,584669,732498
2023-05-31,91750,290376,411083,612043,723386
2023-05-31,91754,344328,565294,683162,829529
2023-05-31,91755,414632,525536,636929,731674
2023-05-31,91762,225982,336465,446589,496016
2023-05-31,91763,334350,380220,446381,461504
2023-05-31,91765,265052,377506,620144,769849
2023-05-31,91770,497664,552908,606977,724209
2023-05-31,91773,454388,445182,578548,716456
2023-05-31,91775,693312,774889,849043,1036796
2023-05-31,91776,536014,624734,693888,809995
2023-05-31,91780,650393,691698,733295,850244
2023-05-31,91786,373701,386039,481927,549738
2023-05-31,91790,406820,483077,546631,601193
2023-05-31,91791,315496,457329,597386,724769
2023-05-31,91801,452633,609264,691602,827230
2023-05-31,91803,522223,633943,698335,783821
2023-05-31,91906,273136,289035,335325,342306
2023-05-31,91913,274868,371544,518812,618069
2023-05-31,91935,372230,427984,597418,774568
2023-05-31,91941,282084,465837,622886,727143
2023-05-31,91942,264032,406415,560049,625451
2023-05-31,91945,328542,417706,484228,520824
2023-05-31,91977,312025,357613,473647,535030
2023-05-31,92008,525722,696812,868740,942633
2023-05-31,92009,401031,501522,795527,1070728
2023-05-31,92014,708527,1169635,1763259,2076721
2023-05-31,92024,604258,766505,1018593,1247097
2023-05-31,92025,289734,392870,533484,721999
2023-05-31,92028,371485,446422,568036,689171
2023-05-31,92037,443161,799083,1721462,2199626
2023-05-31,92040,212575,369091,519112,580960
2023-05-31,92054,542904,728066,695269,775252
2023-05-31,92057,252878,343848,503253,605373
2023-05-31,92065,374751,389905,515696,608889
2023-05-31,92070,346568,397978,524620,635212
2023-05-31,92071,273797,342973,518721,569548
2023-05-31,92075,741097,1093615,1477112,1791309
2023-05-31,92078,352792,466405,580234,789186
2023-05-31,92081,296123,472295,558970,655649
2023-05-31,92082,362892,476296,575528,728187
2023-05-31,92084,415823,436017,561940,659604
2023-05-31,92091,821758,855797,1212196,2384000
2023-05-31,92101,433363,698684,967145,1343104
2023-05-31,92103,393729,615343,960800,1392041
2023-05-31,92104,328234,576417,830858,970809
2023-05-31,92106,597634,822533,1108509,1507201
2023-05-31,92107,630499,783041,1076651,1542943
2023-05-31,92108,288583,429518,670849,598272
2023-05-31,92109,460176,789664,1153077,1505904
2023-05-31,92110,324322,481384,837635,990086
2023-05-31,92115,240458,463367,600744,665111
2023-05-31,92116,302017,568221,833719,1066622
2023-05-31,92117,299543,501466,683582,768257
2023-05-31,92118,1398622,1446359,1771283,2216099
2023-05-31,92119,254469,334802,608799,694619
2023-05-31,92120,253120,413227,649463,759118
2023-05-31,92122,371186,534237,816835,974047
2023-05-31,92124,345278,490544,650457,802784
2023-05-31,92126,282203,408660,625453,682200
2023-05-31,92127,319968,448918,743971,1000867
2023-05-31,92128,308800,492140,695298,845670
2023-05-31,92130,433668,625830,891489,1261598
2023-05-31,92131,296107,490912,721190,935436
2023-05-31,92211,211466,299457,412909,538966
2023-05-31,92220,173000,254055,266294,315497
2023-05-31,92234,144998,225154,324400,380082
2023-05-31,92260,237236,297564,409593,652131
2023-05-31,92262,148592,329619,565245,698693
2023-05-31,92264,173067,294573,573079,1061831
2023-05-31,92270,189683,320426,521829,861487
2023-05-31,92277,113343,120328,157120,196739
2023-05-31,92284,162531,177144,232096,302072
2023-05-31,92308,164390,223335,231802,339217
2023-05-31,92314,176061,212753,326665,437877
2023-05-31,92315,224031,279000,404248,586158
2023-05-31,92320,244506,286130,350457,407971
2023-05-31,92325,159859,201527,271256,314782
2023-05-31,92341,162121,191103,274498,325729
2023-05-31,92352,220714,291582,403187,534593
2023-05-31,92373,217729,373007,469114,583159
2023-05-31,92374,262066,287601,366197,427033
2023-05-31,92386,152240,185504,244540,295212
2023-05-31,92391,181428,211773,270792,323324
2023-05-31,92399,264204,293668,364381,458034
2023-05-31,92407,155051,247739,331050,393018
2023-05-31,92503,320804,332839,389633,449587
2023-05-31,92504,325204,341517,376984,447641
2023-05-31,92592,308306,349380,431591,512838
2023-05-31,92596,302880,269338,410284,450156
2023-05-31,92603,476171,706346,1024211,1612366
2023-05-31,92604,553636,616126,789470,973482
2023-05-31,92606,443221,592293,785476,964326
2023-05-31,92610,356287,461140,745607,846962
2023-05-31,92612,422868,678155,858260,1030001
2023-05-31,92614,424929,573435,797990,1089674
2023-05-31,92618,412282,605010,860199,1222379
2023-05-31,92620,364103,623095,871445,1152487
2023-05-31,92626,484477,518924,795010,884301
2023-05-31,92627,827057,687279,860300,1116656
2023-05-31,92646,404903,549942,821800,993648
2023-05-31,92648,491931,761693,1057253,1468835
2023-05-31,92651,1406656,1711778,2434264,3390850
2023-05-31,92655,624980,566012,657167,706682
2023-05-31,92672,556005,792377,1058600,1300245
2023-05-31,92677,364322,531978,810819,1096324
2023-05-31,92683,592336,508331,671253,756111
2023-05-31,92688,311957,450394,671435,807403
2023-05-31,92692,387892,561571,724136,862748
2023-05-31,92805,393418,507966,574039,626497
2023-05-31,92806,550562,399598,628821,680594
2023-05-31,92808,394117,489548,730574,867272
2023-05-31,92833,348269,513728,603854,804061
2023-05-31,92841,441506,562464,636525,665110
2023-05-31,92843,295416,438599,610680,656973
2023-05-31,92867,611035,613913,698574,812867
2023-05-31,92870,357231,434552,669098,757052
2023-05-31,92886,275337,464747,728111,894254
2023-05-31,93001,493806,552365,699432,1047746
2023-05-31,93003,369705,400893,590593,676661
2023-05-31,93010,316884,413258,583262,681873
2023-05-31,93012,352271,440195,570195,777986
2023-05-31,93021,381601,414738,565503,728928
2023-05-31,93022,494735,490151,577335,702832
2023-05-31,93023,495865,541204,688823,938378
2023-05-31,93035,459632,598421,652873,625015
2023-05-31,93036,311811,395092,506361,573207
2023-05-31,93063,362019,389392,551331,638115
2023-05-31,93065,310448,438769,543959,632843
2023-05-31,93101,752636,826364,975599,1302171
2023-05-31,93105,633934,926986,1201242,1465266
2023-05-31,93110,495210,672040,1056058,1411421
2023-05-31,93111,534239,622877,903832,1025173
2023-05-31,93117,451189,577802,827788,919075
2023-05-31,93222,187097,234213,290982,347080
2023-05-31,93277,140678,167938,232363,302422
2023-05-31,93291,135888,152600,243415,340323
2023-05-31,93292,134471,159029,237921,303684
2023-05-31,93309,110373,162475,219710,279244
2023-05-31,93402,487670,526561,621689,836790
2023-05-31,93405,479679,590003,747538,872284
2023-05-31,93420,440239,473207,688647,893330
2023-05-31,93422,364898,407982,547609,683831
2023-05-31,93433,365938,417093,563947,689508
2023-05-31,93442,537960,591645,723022,939355
2023-05-31,93446,402949,369363,497288,625101
2023-05-31,93449,650962,674410,950195,1136277
2023-05-31,93454,218955,289460,373792,418697
2023-05-31,93463,509165,557618,799661,941253
2023-05-31,93536,219217,230280,326342,380488
2023-05-31,93551,259947,277660,359236,408390
2023-05-31,93561,173991,206904,279860,356172
2023-05-31,93612,158156,177212,243104,305539
2023-05-31,93618,140095,161504,224560,269089
2023-05-31,93704,149624,186984,268103,329834
2023-05-31,93923,1002235,1135934,1594725,2126457
2023-05-31,93940,451522,684805,826784,1113052
2023-05-31,93950,744506,836488,971626,1242983
2023-05-31,94005,840751,902200,1064372,1594880
2023-05-31,94010,863984,1505039,2319544,3385390
2023-05-31,94014,693521,938860,975159,1189547
2023-05-31,94019,855810,893029,1259896,1406687
2023-05-31,94022,1149316,2048333,3165721,3803882
2023-05-31,94024,2820499,2587175,2807477,3101761
2023-05-31,94025,1075179,1665933,2191163,3555555
2023-05-31,94037,956471,985493,1174337,1307835
2023-05-31,94038,969455,987284,1173293,1352589
2023-05-31,94040,690234,1087384,2150443,2620256
2023-05-31,94041,1442937,1654675,1841135,2383223
2023-05-31,94043,621275,1112264,1518747,1783724
2023-05-31,94044,823292,864221,1075496,1261827
2023-05-31,94061,955894,1215459,1607269,2018711
2023-05-31,94062,1328312,1494527,1921803,2665473
2023-05-31,94063,1017060,1098473,1256895,1463242
2023-05-31,94065,773505,1183977,1581033,2068816
2023-05-31,94066,531224,865328,1211397,1386356
2023-05-31,94070,793557,1412261,1846431,2299317
2023-05-31,94080,640727,886555,1063112,1272235
2023-05-31,94085,660449,986411,1239027,1395923
2023-05-31,94086,659420,1137415,1511689,1778703
2023-05-31,94107,970276,1402926,1728743,2547110
2023-05-31,94109,871964,1441528,2133585,4302536
2023-05-31,94110,1089865,1448995,1742363,2075574
2023-05-31,94112,983567,1077204,1215591,1310810
2023-05-31,94114,1071725,1652781,2238444,3108555
2023-05-31,94115,978144,1407403,2026026,4126403
2023-05-31,94116,1233129,1342997,1496011,1796655
2023-05-31,94117,933862,1488418,1880629,3004965
2023-05-31,94118,943225,1442512,2173162,2935699
2023-05-31,94121,962526,1380933,1691510,2201777
2023-05-31,94122,1203648,1393911,1547902,1691536
2023-05-31,94123,1086959,1771787,3127381,4975652
2023-05-31,94124,636709,913584,1029436,1155058
2023-05-31,94127,1445838,1477810,1761092,2201496
2023-05-31,94131,740601,1488078,1819958,2321690
2023-05-31,94132,715114,1076999,1429874,1704277
2023-05-31,94133,924627,1437565,2646598,4469777
2023-05-31,94134,752043,928926,1096479,1255539
2023-05-31,94301,1979260,2544094,3330885,4414988
2023-05-31,94306,1292840,2094065,2564804,2998585
2023-05-31,94401,640330,1048244,1205052,1452862
2023-05-31,94402,780709,1367893,1903109,2237809
2023-05-31,94403,682108,1278034,1573968,1889116
2023-05-31,94404,793473,1122624,1483117,1871844
2023-05-31,94501,475235,867262,1121981,1269287
2023-05-31,94515,910710,769239,957115,1770485
2023-05-31,94536,429741,634940,995748,1202276
2023-05-31,94541,485840,561528,662573,789079
2023-05-31,94546,467948,618055,805237,929022
2023-05-31,94552,760142,700972,920437,1070097
2023-05-31,94558,481349,561966,670864,810048
2023-05-31,94559,584676,616029,665551,869555
2023-05-31,94577,417829,604690,684964,808712
2023-05-31,94578,369810,579350,666779,768800
2023-05-31,94579,648429,586645,671168,781661
2023-05-31,94580,560354,578071,652868,712875
2023-05-31,94586,692578,752362,1251714,1637980
2023-05-31,94602,654695,865675,1114516,1277830
2023-05-31,94608,546125,808143,900026,1011998
2023-05-31,94609,635828,1037044,1153964,1246959
2023-05-31,94610,516654,835951,1538027,1863508
2023-05-31,94611,536994,1049233,1314740,1692399
2023-05-31,94612,626408,871287,852156,846572
2023-05-31,94702,822157,982246,1101822,1253811
2023-05-31,94703,727086,1071173,1281912,1395468
2023-05-31,94705,740672,1205872,1631568,1994182
2023-05-31,94707,906805,1243151,1473044,1817576
2023-05-31,94708,934990,1203627,1403769,1679358
2023-05-31,94710,851887,920831,1088847,1212905
2023-05-31,94901,676211,813029,1096348,1478035
2023-05-31,94903,402141,612316,953429,1180128
2023-05-31,94904,618449,825058,1639602,2173190
2023-05-31,94925,994794,1046470,1383827,1707612
2023-05-31,94930,752116,817636,993570,1198783
2023-05-31,94931,329920,399834,599880,674936
2023-05-31,94941,765620,1159394,1506133,2018379
2023-05-31,94945,364931,639898,795046,980600
2023-05-31,94947,508700,512569,760812,984778
2023-05-31,94951,800642,837540,998915,1202362
2023-05-31,94952,629673,710822,840489,1040084
2023-05-31,94960,829052,894584,1178178,1485592
2023-05-31,94965,699608,1124642,1603046,2363333
2023-05-31,95003,619632,769831,988187,1260707
2023-05-31,95005,538108,649748,787312,929198
2023-05-31,95008,565508,869651,1282229,1467633
2023-05-31,95010,634344,686360,1034509,1183549
2023-05-31,95014,864057,1222435,1865122,2356339
2023-05-31,95018,495165,631270,786360,940957
2023-05-31,95020,460861,584208,693560,804715
2023-05-31,95032,667415,1130318,1539038,2128270
2023-05-31,95037,453937,652725,785829,1009925
2023-05-31,95051,518640,788625,1301478,1555390
2023-05-31,95054,704528,871211,1216040,1330628
2023-05-31,95060,648413,818403,1066562,1358237
2023-05-31,95062,788310,849262,966952,1196864
2023-05-31,95065,787264,799816,922504,1154841
2023-05-31,95066,520083,640475,936793,1200779
2023-05-31,95070,922724,1398702,2153473,2676318
2023-05-31,95073,767556,820931,932378,1212802
2023-05-31,95076,525492,503171,623767,692527
2023-05-31,95110,610985,771386,874111,920029
2023-05-31,95112,678395,769159,872979,995579
2023-05-31,95117,631663,817754,1234956,1455951
2023-05-31,95118,498630,607560,1067166,1176990
2023-05-31,95123,481204,535613,919231,953025
2023-05-31,95124,578646,802911,1213380,1326159
2023-05-31,95125,736398,1025338,1294602,1527327
2023-05-31,95126,715189,898188,1143378,1498599
2023-05-31,95127,393851,648393,724019,919095
2023-05-31,95128,707760,921056,1123442,1347100
2023-05-31,95131,531971,754020,1023941,1119909
2023-05-31,95136,553115,670340,893370,992939
2023-05-31,95148,627832,669159,890548,1056664
2023-05-31,95401,277628,451201,533528,580216
2023-05-31,95404,470307,522319,653386,866431
2023-05-31,95405,350247,483058,609228,751730
2023-05-31,95407,505955,454919,521610,583095
2023-05-31,95409,374658,585444,698477,833032
2023-05-31,95421,464329,514028,651978,820094
2023-05-31,95425,472624,531020,550373,636693
2023-05-31,95436,389735,491045,690038,902156
2023-05-31,95439,602684,677164,806757,993379
2023-05-31,95442,815956,727357,1062148,1644729
2023-05-31,95446,384177,427995,530831,630345
2023-05-31,95448,655492,683409,884884,1202349
2023-05-31,95452,609365,688509,1098153,1782003
2023-05-31,95472,734433,761320,886793,1046985
2023-05-31,95476,557514,623913,880617,1354571
2023-05-31,95497,571266,808171,1036087,1242925
2023-05-31,95603,332722,378984,472063,609522
2023-05-31,95610,298056,294015,366667,405274
2023-05-31,95616,415801,490710,650408,820306
2023-05-31,95618,437232,410126,600219,822444
2023-05-31,95619,285497,284611,351502,429860
2023-05-31,95628,184861,308103,414309,563188
2023-05-31,95630,234776,380948,509772,626503
2023-05-31,95648,373192,527324,437829,499629
2023-05-31,95650,477774,410066,554935,806964
2023-05-31,95658,449523,528119,664263,792688
2023-05-31,95663,462781,499472,649100,761976
2023-05-31,95664,411640,427721,521583,704107
2023-05-31,95672,476780,442992,520764,692663
2023-05-31,95678,255826,312769,399171,499296
2023-05-31,95682,327309,335641,479015,593830
2023-05-31,95695,300621,323373,377592,454782
2023-05-31,95703,307640,374972,481166,593408
2023-05-31,95709,268215,301608,410905,544368
2023-05-31,95722,309282,391538,518216,668406
2023-05-31,95726,228297,274204,339759,421989
2023-05-31,95818,437456,517010,660100,850734
2023-05-31,95819,494046,544783,600901,820715
2023-05-31,95821,158596,299012,374574,436301
2023-05-31,95822,283940,311854,309981,370907
2023-05-31,95825,160023,283591,370390,405499
2023-05-31,96150,333306,352175,459400,648403
2023-05-31,96161,356413,463652,633434,1045599
2023-06-30,90004,650844,948191,1245111,2060426
2023-06-30,90007,549748,636995,720000,809788
2023-06-30,90012,506081,636531,749017,831909
2023-06-30,90016,511673,723972,846628,927899
2023-06-30,90018,578821,725025,778676,839400
2023-06-30,90019,796001,1025358,1131706,1309628
2023-06-30,90020,390851,598206,830384,2868134
2023-06-30,90022,421618,451273,495396,537232
2023-06-30,90023,424007,442939,468227,502642
2023-06-30,90024,645878,988430,2341895,3151326
2023-06-30,90025,610791,911348,1248180,2074741
2023-06-30,90026,768699,901557,1031233,1205304
2023-06-30,90027,606453,999562,1460300,2246261
2023-06-30,90028,740001,836095,1251721,1509922
2023-06-30,90029,759880,953457,1070721,1177754
2023-06-30,90031,547635,621762,705270,739267
2023-06-30,90032,505915,592982,656811,719516
2023-06-30,90033,473445,488967,529330,577182
2023-06-30,90034,565227,1107299,1398295,1833402
2023-06-30,90038,793450,830991,1202533,1619464
2023-06-30,90039,762861,927819,1084461,1220934
2023-06-30,90040,387881,427499,480444,538606
2023-06-30,90041,688507,789339,925203,1093966
2023-06-30,90042,623836,717782,846049,977579
2023-06-30,90043,469735,620993,730072,868927
2023-06-30,90044,418858,442930,477918,524142
2023-06-30,90045,433569,950698,1201709,1426876
2023-06-30,90046,600872,1024745,1741144,2578310
2023-06-30,90048,594849,1212208,1977642,2349209
2023-06-30,90049,647121,1111700,2454679,3240099
2023-06-30,90056,632449,739117,1205118,1404953
2023-06-30,90057,376617,600155,874372,972341
2023-06-30,90061,384016,399532,440527,483996
2023-06-30,90062,542532,577883,617819,642048
2023-06-30,90063,407333,452480,530357,566015
2023-06-30,90064,753812,1234060,1610781,2143236
2023-06-30,90065,674627,745954,886164,1003959
2023-06-30,90066,571942,1301363,1508054,1805102
2023-06-30,90068,682218,994652,1530253,2127923
2023-06-30,90069,641820,939479,2475884,3968320
2023-06-30,90077,992294,1221453,1851396,2562962
2023-06-30,90201,394904,420397,477127,527888
2023-06-30,90211,841810,1085619,2245214,2476967
2023-06-30,90212,847414,1384146,2562693,3305320
2023-06-30,90230,466300,679229,1225676,1472006
2023-06-30,90232,1068447,1384307,1516588,1693547
2023-06-30,90240,457530,494448,606664,712506
2023-06-30,90242,372301,479844,551023,610760
2023-06-30,90245,825381,948826,1303965,1620651
2023-06-30,90247,366605,471848,560217,622856
2023-06-30,90250,552432,613085,657955,744581
2023-06-30,90254,977726,1240375,1613799,2382814
2023-06-30,90255,362214,413145,470402,502947
2023-06-30,90260,370182,546008,662561,702454
2023-06-30,90265,1160715,1461850,2859665,3743144
2023-06-30,90266,2194036,2015632,2194177,2612995
2023-06-30,90270,376575,403836,465599,530026
2023-06-30,90272,805072,1785854,2763286,3418332
2023-06-30,90275,444078,778673,1192647,1426387
2023-06-30,90277,687012,954680,1300582,1609912
2023-06-30,90278,457295,794315,984838,1194716
2023-06-30,90291,1695594,1807617,2095352,2618405
2023-06-30,90292,883428,1100740,1601749,2980997
2023-06-30,90304,490532,519894,568214,642667
2023-06-30,90305,520496,556781,633584,727474
2023-06-30,90401,798671,1366825,2214198,3183010
2023-06-30,90402,1009060,2359894,3517963,4300248
2023-06-30,90403,730004,1252120,1882777,3050341
2023-06-30,90404,627242,1066479,1234845,1686893
2023-06-30,90405,684752,1465278,2046678,2351361
2023-06-30,90501,402870,615873,709296,844797
2023-06-30,90502,301542,390302,570583,635095
2023-06-30,90503,466415,635450,882364,1043285
2023-06-30,90505,458910,584104,927808,1124384
2023-06-30,90601,335802,464614,583301,684408
2023-06-30,90605,462498,476484,520626,585590
2023-06-30,90606,442717,460349,502806,539618
2023-06-30,90620,568535,541474,600036,634633
2023-06-30,90621,482886,505637,593488,737060
2023-06-30,90630,401523,482824,650004,772235
2023-06-30,90638,315622,431670,586040,628621
2023-06-30,90660,411773,452453,498642,549512
2023-06-30,90701,362695,438496,582773,693779
2023-06-30,90706,431494,472748,538511,613096
2023-06-30,90710,379492,429783,592414,683143
2023-06-30,90715,353580,417997,548811,639032
2023-06-30,90717,507426,579045,684154,838011
2023-06-30,90723,291200,384500,483668,541590
2023-06-30,90731,486270,540985,659234,720061
2023-06-30,90732,339285,521339,787580,867748
2023-06-30,90744,365199,421735,482992,535454
2023-06-30,90755,339273,450567,642356,912894
2023-06-30,90802,337280,486860,792075,761951
2023-06-30,90803,445630,821010,1153921,1355841
2023-06-30,90804,334028,467928,634355,817315
2023-06-30,90805,357738,446167,497886,541767
2023-06-30,90806,369273,522355,566672,624880
2023-06-30,90808,451257,599925,688301,767515
2023-06-30,90814,359333,604853,980379,1146668
2023-06-30,91001,632639,724878,863552,1197486
2023-06-30,91006,745839,657348,860725,1229567
2023-06-30,91007,557977,643573,935528,1313956
2023-06-30,91010,462540,466093,540433,660483
2023-06-30,91011,718859,997914,1297846,1842607
2023-06-30,91016,590516,647955,732773,857671
2023-06-30,91020,606141,704099,760125,1034648
2023-06-30,91024,595482,742163,1036468,1367452
2023-06-30,91030,579743,764208,1120694,1533543
2023-06-30,91040,492728,553610,640317,797706
2023-06-30,91042,474099,544941,695922,832306
2023-06-30,91101,479203,626284,761596,1081336
2023-06-30,91103,608187,666809,794487,1184008
2023-06-30,91104,606387,734736,878982,1061325
2023-06-30,91105,612754,862825,1239391,1983021
2023-06-30,91106,438850,618431,925135,1978406
2023-06-30,91107,468699,723055,934156,1306548
2023-06-30,91201,639036,755888,935463,1137121
2023-06-30,91202,409584,636043,963071,1353145
2023-06-30,91204,477154,580643,727214,863469
2023-06-30,91205,409542,689386,774117,977998
2023-06-30,91206,411969,568383,1000086,1358770
2023-06-30,91207,401598,783508,1074241,1406837
2023-06-30,91214,503477,708239,877565,1113827
2023-06-30,91302,432450,534864,980279,1358288
2023-06-30,91304,235997,334006,609353,749783
2023-06-30,91311,385136,425104,601311,748390
2023-06-30,91316,294382,514315,757399,1110846
2023-06-30,91321,243386,338699,531842,660179
2023-06-30,91324,568232,467054,598108,706699
2023-06-30,91325,558147,468710,626712,821475
2023-06-30,91331,351673,428148,499948,520410
2023-06-30,91335,302233,481675,560846,606830
2023-06-30,91342,424107,413881,533458,581339
2023-06-30,91344,554318,503954,630672,712561
2023-06-30,91345,451072,480700,554988,578226
2023-06-30,91355,321972,411520,577073,656473
2023-06-30,91356,293207,427515,738651,1281576
2023-06-30,91362,330107,438521,702145,924720
2023-06-30,91364,654219,698144,844454,1065529
2023-06-30,91367,341020,466836,759232,927603
2023-06-30,91401,489655,674682,807046,967754
2023-06-30,91403,412626,622695,1236984,1702496
2023-06-30,91405,389137,437346,620293,676824
2023-06-30,91411,393292,512405,796751,917779
2023-06-30,91423,436802,658815,1193327,1577736
2023-06-30,91501,575698,602342,908342,1264282
2023-06-30,91502,481043,597472,800590,930970
2023-06-30,91504,504208,579096,868678,1035218
2023-06-30,91505,588705,738303,844571,982188
2023-06-30,91506,651768,766893,878154,1026646
2023-06-30,91602,433219,646567,1098871,1688599
2023-06-30,91604,538271,802476,1309699,2007003
2023-06-30,91605,315138,523624,589791,639067
2023-06-30,91606,351469,621093,678262,767042
2023-06-30,91607,379112,645947,939619,1202130
2023-06-30,91702,328070,401253,477449,541119
2023-06-30,91706,372595,407530,474186,541430
2023-06-30,91709,393582,412429,583823,755661
2023-06-30,91722,331958,427134,502977,533225
2023-06-30,91724,310579,381315,574978,654903
2023-06-30,91731,418450,458894,514098,604763
2023-06-30,91732,405992,459368,485787,581800
2023-06-30,91733,422825,465189,490849,561574
2023-06-30,91741,445596,512279,673627,825655
2023-06-30,91746,467919,466493,487406,506370
2023-06-30,91748,568402,314379,584670,732499
2023-06-30,91750,290377,411084,612044,723387
2023-06-30,91754,344329,565295,683163,829530
2023-06-30,91755,414633,525537,636930,731675
2023-06-30,91762,225984,336467,446591,496018
2023-06-30,91763,334352,380222,446384,461506
2023-06-30,91765,265053,377507,620145,769850
2023-06-30,91770,497665,552908,606977,724210
2023-06-30,91773,454389,445183,578549,716456
2023-06-30,91775,693313,774890,849044,1036797
2023-06-30,91776,536015,624735,693890,809997
2023-06-30,91780,650395,691700,733297,850246
2023-06-30,91786,373703,386041,481929,549740
2023-06-30,91790,406821,483078,546632,601194
2023-06-30,91791,315497,457330,597387,724770
2023-06-30,91801,452634,609264,691602,827231
2023-06-30,91803,522224,633944,698336,783822
2023-06-30,91906,273139,289038,335328,342309
2023-06-30,91913,274870,371546,518814,618071
2023-06-30,91935,372231,427985,597419,774569
2023-06-30,91941,282085,465838,622888,727145
2023-06-30,91942,264033,406417,560051,625453
2023-06-30,91945,328544,417708,484230,520826
2023-06-30,91977,312027,357615,473649,535032
2023-06-30,92008,525724,696814,868742,942635
2023-06-30,92009,401033,501524,795529,1070730
2023-06-30,92014,708529,1169637,1763262,2076724
2023-06-30,92024,604260,766508,1018595,1247100
2023-06-30,92025,289735,392872,533486,722001
2023-06-30,92028,371486,446424,568038,689173
2023-06-30,92037,443163,799085,1721464,2199628
2023-06-30,92040,212577,369093,519114,580962
2023-06-30,92054,542907,728069,695272,775254
2023-06-30,92057,252879,343849,503254,605374
2023-06-30,92065,374753,389907,515698,608891
2023-06-30,92070,346569,397980,524621,635213
2023-06-30,92071,273799,342975,518723,569551
2023-06-30,92075,741099,1093617,1477115,1791311
2023-06-30,92078,352794,466407,580236,789188
2023-06-30,92081,296125,472297,558972,655651
2023-06-30,92082,362894,476298,575529,728189
2023-06-30,92084,415825,436019,561942,659606
2023-06-30,92091,821760,855799,1212197,2384001
2023-06-30,92101,433365,698685,967147,1343106
2023-06-30,92103,393730,615344,960802,1392043
2023-06-30,92104,328236,576419,830860,970811
2023-06-30,92106,597635,822535,1108511,1507203
2023-06-30,92107,630501,783043,1076653,1542945
2023-06-30,92108,288584,429519,670850,598273
2023-06-30,92109,460178,789667,1153080,1505906
2023-06-30,92110,324323,481386,837637,990088
2023-06-30,92115,240459,463369,600746,665113
2023-06-30,92116,302019,568223,833721,1066624
2023-06-30,92117,299547,501470,683587,768261
2023-06-30,92118,1398625,1446362,1771287,2216103
2023-06-30,92119,254470,334803,608801,694620
2023-06-30,92120,253122,413229,649466,759120
2023-06-30,92122,371187,534238,816837,974049
2023-06-30,92124,345280,490546,650459,802786
2023-06-30,92126,282205,408661,625455,682202
2023-06-30,92127,319970,448921,743974,1000870
2023-06-30,92128,308801,492140,695299,845671
2023-06-30,92130,433669,625831,891490,1261599
2023-06-30,92131,296108,490913,721191,935437
2023-06-30,92211,211468,299459,412911,538969
2023-06-30,92220,173002,254057,266296,315499
2023-06-30,92234,145000,225157,324403,380085
2023-06-30,92260,237238,297566,409596,652134
2023-06-30,92262,148595,329622,565248,698696
2023-06-30,92264,173069,294576,573082,1061835
2023-06-30,92270,189685,320428,521831,861489
2023-06-30,92277,113345,120330,157122,196741
2023-06-30,92284,162533,177147,232099,302075
2023-06-30,92308,164393,223338,231804,339219
2023-06-30,92314,176063,212755,326667,437880
2023-06-30,92315,224033,279001,404250,586160
2023-06-30,92320,244508,286132,350459,407973
