Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2023-05-31,91709,410758,436919,606503,783272
2023-05-31,91722,362696,458895,545789,576020
2023-05-31,91724,329418,400587,604053,681518
2023-05-31,91731,466115,483890,537888,631937
2023-05-31,91732,441936,494631,529977,621409
2023-05-31,91733,470069,490078,524117,593684
2023-05-31,91741,476921,531435,705811,852258
2023-05-31,91746,519615,499694,529689,548511
2023-05-31,91748,583612,320516,604966,748582
2023-05-31,91750,296082,422314,635896,744460
2023-05-31,91754,363638,591368,716251,850179
2023-05-31,91755,471210,563281,675384,771318
2023-05-31,91762,233700,355892,471918,520263
2023-05-31,91763,347963,396160,459681,475965
2023-05-31,91765,280571,393988,641436,793414
2023-05-31,91770,536049,574309,637294,749012
2023-05-31,91773,480684,465256,606128,737367
2023-05-31,91775,744439,812653,915156,1083421
2023-05-31,91776,602477,670965,736378,837883
2023-05-31,91780,710037,718545,768419,880265
2023-05-31,91786,368518,395370,495157,564892
2023-05-31,91790,411289,504065,570781,620696
2023-05-31,91791,341472,483296,623317,750115
2023-05-31,91801,515290,646888,734021,853160
2023-05-31,91803,604738,705104,770848,840623
2023-05-31,91906,300212,330658,370891,380236
2023-05-31,91913,395177,483304,637619,739966
2023-05-31,91935,476357,543839,726000,897959
2023-05-31,91941,350712,541035,706991,814510
2023-05-31,91942,354912,499152,664057,736767
2023-05-31,91945,391965,497328,567127,612097
2023-05-31,91977,398781,449086,577840,645697
2023-05-31,92008,589068,773309,964090,1045616
2023-05-31,92009,464728,576295,883828,1178656
2023-05-31,92014,829310,1289437,1961235,2280169
2023-05-31,92024,644147,821835,1102981,1336034
2023-05-31,92025,370050,502918,643754,837667
2023-05-31,92028,384033,463353,593577,709625
2023-05-31,92037,534339,894479,1864643,2333084
2023-05-31,92040,232307,393171,561991,625846
2023-05-31,92054,611490,801039,790822,882195
2023-05-31,92057,311970,412832,574646,680302
2023-05-31,92065,409865,427038,568040,661228
2023-05-31,92070,395329,450371,566055,669840
2023-05-31,92071,326546,411671,599464,651919
2023-05-31,92075,797233,1191588,1603819,1955037
2023-05-31,92078,402091,538239,654113,871941
2023-05-31,92081,348760,540789,626261,720383
2023-05-31,92082,376137,499313,604394,756927
2023-05-31,92084,460581,479330,610896,709466
2023-05-31,92091,909148,950406,1337997,2516922
2023-05-31,92101,489935,754014,1038636,1458732
2023-05-31,92103,514796,736048,1101028,1546945
2023-05-31,92104,449025,709070,980545,1124749
2023-05-31,92106,714246,923686,1241494,1618174
2023-05-31,92107,761668,919005,1216537,1694729
2023-05-31,92108,343002,485711,726224,649280
2023-05-31,92109,588844,930353,1294193,1692806
2023-05-31,92110,476359,642815,1015989,1172045
2023-05-31,92115,330270,560508,707691,770964
2023-05-31,92116,464992,746574,1020301,1288423
2023-05-31,92117,382419,595635,785914,876308
2023-05-31,92118,1865815,1962238,2312451,2713063
2023-05-31,92119,330644,408031,699099,792074
2023-05-31,92120,350108,519690,767206,881265
2023-05-31,92122,468569,630393,931987,1092541
2023-05-31,92124,427481,580229,755316,907419
2023-05-31,92126,367027,493309,731316,782765
2023-05-31,92127,416874,543171,845952,1115010
2023-05-31,92128,380696,566683,779703,937774
2023-05-31,92130,479887,679180,960059,1343594
2023-05-31,92131,322879,530331,770860,990367
2023-05-31,92211,276806,363268,481321,609050
2023-05-31,92220,196928,277555,294041,346124
2023-05-31,92234,241472,318382,420612,476479
2023-05-31,92260,288121,340410,453974,700449
2023-05-31,92262,229763,412753,647462,782327
2023-05-31,92264,300133,420411,704336,1219270
2023-05-31,92270,225470,361080,569349,913526
2023-05-31,92277,135674,142978,181265,223925
2023-05-31,92284,171061,196135,255305,333538
2023-05-31,92308,172601,229591,242952,349796
2023-05-31,92314,189357,223745,334855,454984
2023-05-31,92315,231372,287595,409900,599000
2023-05-31,92320,301095,339987,400950,456508
2023-05-31,92325,169662,211549,280587,322054
2023-05-31,92341,173871,203906,288178,335291
2023-05-31,92352,225881,300155,411036,546921
2023-05-31,92373,230620,391291,487305,608126
2023-05-31,92374,279605,306890,388501,455605
2023-05-31,92386,162470,199545,259907,299889
2023-05-31,92391,191810,224771,283502,329675
2023-05-31,92399,283543,310824,385294,480233
2023-05-31,92407,160777,261144,347089,406133
2023-05-31,92503,394312,398292,460776,520771
2023-05-31,92504,387380,405229,446996,516302
2023-05-31,92592,366286,411269,494351,576048
2023-05-31,92596,322877,301455,444563,484108
2023-05-31,92603,501978,735300,1071392,1620506
2023-05-31,92604,575198,630630,820825,995336
2023-05-31,92606,474359,629580,827932,995812
2023-05-31,92610,371563,479099,763447,864204
2023-05-31,92612,446283,689962,880909,1043643
2023-05-31,92614,447103,588174,820933,1083400
2023-05-31,92618,434289,621073,873103,1223369
2023-05-31,92620,388734,651690,893229,1164792
2023-05-31,92626,495854,535172,815574,908719
2023-05-31,92627,866898,704897,890426,1147833
2023-05-31,92646,415222,567388,852247,1034513
2023-05-31,92648,556661,849208,1125957,1531302
2023-05-31,92651,1567239,1789019,2498154,3424267
2023-05-31,92655,738048,629057,717389,775519
2023-05-31,92672,652208,834381,1112296,1358138
2023-05-31,92677,388965,558989,839437,1122692
2023-05-31,92683,642034,543291,721453,807055
2023-05-31,92688,319567,466033,688950,827062
2023-05-31,92692,397154,574582,746159,884195
2023-05-31,92805,410429,525608,591736,652911
2023-05-31,92806,569998,414567,658545,706544
2023-05-31,92808,406732,500422,746747,882259
2023-05-31,92833,358623,527369,624268,828200
2023-05-31,92841,455997,578126,669849,702612
2023-05-31,92843,327482,465573,645229,687383
2023-05-31,92867,632074,627000,716061,830553
2023-05-31,92870,369708,449131,690541,780218
2023-05-31,92886,282244,482155,748133,917622
2023-05-31,93001,511706,574816,719081,1093615
2023-05-31,93003,406521,448203,635522,727914
2023-05-31,93010,350834,447787,618160,722543
2023-05-31,93012,373255,462927,587820,811020
2023-05-31,93021,421822,441750,584449,770325
2023-05-31,93022,479053,485497,594353,721034
2023-05-31,93023,476763,531818,701746,965747
2023-05-31,93035,477225,632905,669393,662863
2023-05-31,93036,365849,477438,585065,660759
2023-05-31,93063,390588,420075,566574,671139
2023-05-31,93065,387588,514287,615198,716991
2023-05-31,93101,988013,1058323,1221202,1520026
2023-05-31,93105,946289,1261245,1558759,1801967
2023-05-31,93110,685689,880830,1288354,1695373
2023-05-31,93111,750139,843224,1145301,1270731
2023-05-31,93117,580297,774233,1026655,1118349
2023-05-31,93222,196076,241035,294471,351227
2023-05-31,93277,187497,214455,278447,348396
2023-05-31,93291,188724,200423,290706,391184
2023-05-31,93292,181187,207923,282713,347141
2023-05-31,93309,149899,196006,252934,312794
2023-05-31,93402,519833,563819,655259,873765
2023-05-31,93405,544993,622493,782554,913818
2023-05-31,93420,470464,516779,729929,931715
2023-05-31,93422,389669,425069,569117,710078
2023-05-31,93433,410215,448169,591802,697566
2023-05-31,93442,560110,626188,758807,987901
2023-05-31,93446,452474,392489,519626,646915
2023-05-31,93449,693990,741927,973750,1168916
2023-05-31,93454,349195,420748,507206,550832
2023-05-31,93463,599806,650864,912308,1058714
2023-05-31,93536,256148,254950,352648,407288
2023-05-31,93551,295966,300060,380112,431825
2023-05-31,93561,227485,263286,324877,404534
2023-05-31,93612,184930,204368,277523,342424
2023-05-31,93618,161544,176258,241908,283634
2023-05-31,93704,169826,212923,296919,358172
2023-05-31,93923,1381457,1525248,2019378,2563580
2023-05-31,93940,609082,854537,995193,1294692
2023-05-31,93950,765273,869945,1011340,1273843
2023-05-31,94005,850809,999951,1212624,1726440
2023-05-31,94010,980449,1697384,2443149,3531771
2023-05-31,94014,799507,1008961,1116672,1309962
2023-05-31,94019,972744,1019506,1317673,1556581
2023-05-31,94022,1250166,2258160,3389027,3990187
2023-05-31,94024,3108349,2791775,2951582,3275962
2023-05-31,94025,1250393,1893292,2482544,3826290
2023-05-31,94037,983927,1043602,1247331,1428060
2023-05-31,94038,1054107,1112101,1319688,1470397
2023-05-31,94040,759696,1181503,2263362,2755417
2023-05-31,94041,1596681,1846861,2032742,2569012
2023-05-31,94043,757520,1222977,1638619,1890186
2023-05-31,94044,917685,950189,1158164,1350719
2023-05-31,94061,1142595,1449240,1808574,2249579
2023-05-31,94062,1463707,1584395,2024631,2784261
2023-05-31,94063,1039453,1229497,1373367,1572122
2023-05-31,94065,890969,1287730,1709984,2201738
2023-05-31,94066,639034,986044,1314382,1488864
2023-05-31,94070,962393,1566423,2014118,2476272
2023-05-31,94080,712293,964905,1162639,1330824
2023-05-31,94085,794655,1103902,1362306,1544707
2023-05-31,94086,719677,1210194,1613712,1896358
2023-05-31,94107,1006932,1419055,1795593,2670899
2023-05-31,94109,1047719,1604812,2270162,4404573
2023-05-31,94110,1142828,1518431,1833464,2204819
2023-05-31,94112,1033504,1124617,1251289,1337364
2023-05-31,94114,1207962,1794680,2493695,3542843
2023-05-31,94115,1143007,1575505,2206126,4351400
2023-05-31,94116,1376137,1465538,1590337,1890239
2023-05-31,94117,995850,1555322,1983674,3212719
2023-05-31,94118,1202097,1649549,2409077,3192998
2023-05-31,94121,1071468,1529860,1797083,2269332
2023-05-31,94122,1259726,1441701,1560282,1757703
2023-05-31,94123,1393930,2067849,3421819,5287670
2023-05-31,94124,708952,989983,1088634,1246264
2023-05-31,94127,1566589,1582127,1870681,2429261
2023-05-31,94131,802466,1608676,1961353,2504319
2023-05-31,94132,819852,1247007,1544394,1852654
2023-05-31,94133,1051967,1552068,2733581,4648419
2023-05-31,94134,807751,995528,1137994,1284877
2023-05-31,94301,2182994,2796387,3655664,4759986
2023-05-31,94306,1341747,2186110,2725428,3160010
2023-05-31,94401,776092,1178485,1329954,1579429
2023-05-31,94402,952667,1535069,2104004,2437566
2023-05-31,94403,880225,1462923,1764856,2076348
2023-05-31,94404,916510,1286072,1658811,2071300
2023-05-31,94501,555005,930436,1209528,1361784
2023-05-31,94515,986484,807858,967715,1788695
2023-05-31,94536,507353,695144,1065964,1273573
2023-05-31,94541,511290,617841,709686,840537
2023-05-31,94546,498544,669902,866510,988011
2023-05-31,94552,750329,745961,978831,1135850
2023-05-31,94558,568285,646326,752983,882724
2023-05-31,94559,756581,768858,800794,1009583
2023-05-31,94577,464635,653946,738091,868888
2023-05-31,94578,411812,630429,713325,817860
2023-05-31,94579,680762,634391,732407,844038
2023-05-31,94580,579993,622876,707153,766409
2023-05-31,94586,791191,861250,1312177,1695321
2023-05-31,94602,704536,891973,1182662,1377971
2023-05-31,94608,582279,864613,952068,1074979
2023-05-31,94609,713821,1136943,1311278,1432445
2023-05-31,94610,634920,966373,1661493,2026738
2023-05-31,94611,588177,1095833,1366557,1751815
2023-05-31,94612,639967,891547,895800,893708
2023-05-31,94702,885255,1043087,1172443,1377629
2023-05-31,94703,775729,1098639,1360227,1517796
2023-05-31,94705,869431,1326623,1782616,2135480
2023-05-31,94707,1002545,1361780,1626365,1945353
2023-05-31,94708,997626,1279709,1528815,1802126
2023-05-31,94710,905986,988699,1157859,1285686
2023-05-31,94901,783352,906450,1187338,1555181
2023-05-31,94903,460450,664203,1056081,1262215
2023-05-31,94904,908431,1121386,1976459,2553795
2023-05-31,94925,1088637,1109801,1429151,1740682
2023-05-31,94930,850509,900591,1073560,1254724
2023-05-31,94931,360409,425507,627066,700977
2023-05-31,94941,834842,1294486,1610279,2128916
2023-05-31,94945,396581,664160,819140,995396
2023-05-31,94947,521761,528170,786724,1002810
2023-05-31,94951,1026641,995690,1114527,1331256
2023-05-31,94952,686743,775553,899114,1102713
2023-05-31,94960,1057917,1126414,1426343,1773127
2023-05-31,94965,771426,1249784,1735075,2484510
2023-05-31,95003,608133,782136,999200,1273400
2023-05-31,95005,565244,695643,813488,934482
2023-05-31,95008,669307,986304,1407679,1594649
2023-05-31,95010,656388,714691,1034701,1212258
2023-05-31,95014,988841,1343965,2046775,2547681
2023-05-31,95018,599717,730046,875500,998463
2023-05-31,95020,511389,642797,759547,871204
2023-05-31,95032,955712,1379285,1797629,2358182
2023-05-31,95037,482443,666248,829909,1055945
2023-05-31,95051,561369,831642,1421068,1646808
2023-05-31,95054,792792,946740,1282527,1377377
2023-05-31,95060,673636,847576,1090839,1393742
2023-05-31,95062,805280,862947,983908,1190395
2023-05-31,95065,802852,820792,935734,1162699
2023-05-31,95066,545034,664479,951233,1233694
2023-05-31,95070,969557,1410920,2227159,2791604
2023-05-31,95073,798531,843778,950418,1233443
2023-05-31,95076,540128,533934,652270,720864
2023-05-31,95110,645808,834320,932919,984295
2023-05-31,95112,693696,806471,915086,1057543
2023-05-31,95117,681256,890997,1323197,1520259
2023-05-31,95118,545726,640173,1128291,1249719
2023-05-31,95123,529889,589338,984026,1030905
2023-05-31,95124,603395,837793,1254766,1406374
2023-05-31,95125,856434,1138836,1434554,1662153
2023-05-31,95126,795063,977227,1223603,1593038
2023-05-31,95127,427192,695024,791706,970502
2023-05-31,95128,740439,977017,1235985,1439688
2023-05-31,95131,531640,805062,1085309,1202280
2023-05-31,95136,617222,727148,944624,1071829
2023-05-31,95148,745541,774480,988093,1173864
2023-05-31,95401,292006,475509,553326,597109
2023-05-31,95404,523794,571413,703682,909196
2023-05-31,95405,359464,519636,644473,786915
2023-05-31,95407,543690,481064,553927,613691
2023-05-31,95409,403162,607955,733499,870669
2023-05-31,95421,480513,524257,632462,805552
2023-05-31,95425,493152,542569,564378,667881
2023-05-31,95436,436003,537051,734832,941109
2023-05-31,95439,698424,780589,903916,1091063
2023-05-31,95442,1004129,869010,1183279,1752812
2023-05-31,95446,396053,443002,542024,632251
2023-05-31,95448,708826,721774,922201,1254498
2023-05-31,95452,734182,797232,1164123,1857876
2023-05-31,95472,790247,812585,928353,1112544
2023-05-31,95476,675002,725032,973741,1487910
2023-05-31,95497,610185,829436,1085479,1317759
2023-05-31,95603,330301,390831,494729,633722
2023-05-31,95610,344085,329290,400239,441422
2023-05-31,95616,457985,525851,682261,854188
2023-05-31,95618,456996,437867,625223,861102
2023-05-31,95619,288491,297854,353347,428484
2023-05-31,95628,195092,329961,439999,590624
2023-05-31,95630,252223,413193,533565,653990
2023-05-31,95648,388039,538735,454367,515845
2023-05-31,95650,531476,465743,615344,877067
2023-05-31,95658,463199,565055,710506,878131
2023-05-31,95663,505825,550574,704904,847244
2023-05-31,95664,420597,446219,550069,747711
2023-05-31,95672,468142,450525,518083,702629
2023-05-31,95678,269141,328072,410392,512882
2023-05-31,95682,332613,338857,490919,606064
2023-05-31,95695,322431,342693,394645,473799
2023-05-31,95703,357186,400676,494599,608809
2023-05-31,95709,267698,305743,409841,541599
2023-05-31,95722,347594,423880,533353,690659
2023-05-31,95726,218491,278579,338481,413726
2023-05-31,95818,513665,573566,752108,948731
2023-05-31,95819,540984,584707,662522,909809
2023-05-31,95821,169554,321763,401512,464679
2023-05-31,95822,311907,335152,337519,399525
2023-05-31,95825,174368,301033,386135,424922
2023-05-31,96150,334788,362271,472441,661175
2023-05-31,96161,405059,510636,687488,1078175
2023-06-30,90004,736107,1034673,1409486,2267935
2023-06-30,90007,632203,735569,835565,952236
2023-06-30,90012,523872,669102,774171,859022
2023-06-30,90016,546678,773044,927040,994261
2023-06-30,90018,609326,772868,828982,903007
2023-06-30,90019,949957,1121264,1304893,1450467
2023-06-30,90020,439969,659835,898542,3121243
2023-06-30,90022,473114,505958,561125,604635
2023-06-30,90023,460262,483149,531906,573261
2023-06-30,90024,711265,1060103,2494412,3432789
2023-06-30,90025,666893,975727,1328167,2238744
2023-06-30,90026,914828,1049687,1228951,1412912
2023-06-30,90027,1276032,1704459,2233515,3113628
2023-06-30,90028,811958,905910,1340329,1583503
2023-06-30,90029,870641,1019850,1125478,1279269
2023-06-30,90031,616537,682950,772593,800229
2023-06-30,90032,574284,639209,713791,778041
2023-06-30,90033,514571,527998,569445,619623
2023-06-30,90034,714979,1262771,1597038,2126277
2023-06-30,90038,891169,951642,1321522,1703086
2023-06-30,90039,811796,1002566,1183581,1324879
2023-06-30,90040,431643,475481,528996,592983
2023-06-30,90041,734171,836078,973936,1149689
2023-06-30,90042,655219,769333,895405,1027012
2023-06-30,90043,539746,696381,814872,958369
2023-06-30,90044,533596,544988,588153,623073
2023-06-30,90045,461184,1005027,1280300,1464900
2023-06-30,90046,739560,1208598,1980651,2842479
2023-06-30,90048,698497,1396008,2159785,2564419
2023-06-30,90049,793264,1250536,2748491,3514930
2023-06-30,90056,799949,896559,1360341,1596734
2023-06-30,90057,447544,674536,963570,1061264
2023-06-30,90061,412064,434717,483698,521258
2023-06-30,90062,554617,589105,643641,672795
2023-06-30,90063,475559,507883,573140,605234
2023-06-30,90064,961717,1449556,1910491,2528187
2023-06-30,90065,723783,776558,917336,1031677
2023-06-30,90066,634268,1401301,1621069,1932466
2023-06-30,90068,907256,1263123,1825650,2495796
2023-06-30,90069,1033865,1374509,3052689,4555851
2023-06-30,90077,1101236,1345150,2028614,2802747
2023-06-30,90201,450724,469543,521963,569431
2023-06-30,90211,1387768,1640122,2980126,3204685
2023-06-30,90212,1024575,1544001,2927275,3651135
2023-06-30,90230,505127,728102,1287581,1539987
2023-06-30,90232,1242109,1482624,1641548,1792987
2023-06-30,90240,521988,534155,657107,765407
2023-06-30,90242,412262,518721,598588,662387
2023-06-30,90245,1083110,1161717,1528131,1823853
2023-06-30,90247,396035,504491,592941,650446
2023-06-30,90250,568005,641728,692491,775626
2023-06-30,90254,1230226,1480049,1849457,2633854
2023-06-30,90255,407448,452197,509570,534147
2023-06-30,90260,397565,575358,698833,728946
2023-06-30,90265,1286792,1591045,3043091,3867836
2023-06-30,90266,2288109,2217940,2401214,2816398
2023-06-30,90270,421642,445949,502633,567911
2023-06-30,90272,858844,1931633,2953226,3656232
2023-06-30,90275,494534,832334,1258699,1467655
2023-06-30,90277,743074,999837,1366829,1679847
2023-06-30,90278,487004,832118,1039536,1259954
2023-06-30,90291,1850627,1997406,2286578,2860923
2023-06-30,90292,968810,1206855,1759963,3159936
2023-06-30,90304,549050,591389,649016,699965
2023-06-30,90305,587477,626698,687103,781785
2023-06-30,90401,1182436,1622112,2543350,3358851
2023-06-30,90402,1024780,2606183,3820689,4585263
2023-06-30,90403,737463,1351286,2019233,3202216
2023-06-30,90404,666632,1122658,1343577,1728834
2023-06-30,90405,770084,1597560,2218918,2577007
2023-06-30,90501,424199,637682,746585,880917
2023-06-30,90502,315090,407403,593926,668148
2023-06-30,90503,476542,655920,909453,1084793
2023-06-30,90505,488919,605826,959557,1159649
2023-06-30,90601,349880,489134,612843,717140
2023-06-30,90605,494767,508492,553779,622933
2023-06-30,90606,486952,491270,538759,577032
2023-06-30,90620,589736,560561,626835,658869
2023-06-30,90621,507814,529492,611759,757541
2023-06-30,90630,416684,505639,683260,801805
2023-06-30,90638,338970,444589,608823,650327
2023-06-30,90660,442224,477480,529202,579393
2023-06-30,90701,427655,489181,655550,757656
2023-06-30,90706,513032,532401,600851,678156
2023-06-30,90710,403397,450850,630529,731142
2023-06-30,90715,408784,469352,621046,701503
2023-06-30,90717,586806,654862,773221,924637
2023-06-30,90723,324728,430578,526918,589589
2023-06-30,90731,499618,571573,687651,749543
2023-06-30,90732,362774,549504,811916,900768
2023-06-30,90744,418713,476419,527761,577907
2023-06-30,90755,357783,470548,663344,944865
2023-06-30,90802,355667,506137,801032,788775
2023-06-30,90803,502415,880026,1204188,1415159
2023-06-30,90804,363896,498195,673104,842232
2023-06-30,90805,510518,592505,642487,697992
2023-06-30,90806,430221,584790,639921,695142
2023-06-30,90808,483220,620667,715097,788839
2023-06-30,90814,387065,635357,1010758,1193941
2023-06-30,91001,668586,777906,928687,1259828
2023-06-30,91006,801238,693687,913073,1290051
2023-06-30,91007,612993,696146,982353,1394836
2023-06-30,91010,510154,515462,584635,701121
2023-06-30,91011,928326,1227999,1577027,2131896
2023-06-30,91016,656770,687445,773617,894809
2023-06-30,91020,696913,779000,845715,1154000
2023-06-30,91024,666755,792343,1092841,1415501
2023-06-30,91030,623453,843667,1241298,1689021
2023-06-30,91040,540721,599824,692477,845544
2023-06-30,91042,512659,595644,751595,895868
2023-06-30,91101,500218,657083,814924,1128165
2023-06-30,91103,627452,725830,854843,1251803
2023-06-30,91104,653154,776699,940272,1130889
2023-06-30,91105,658103,948067,1372164,2154351
2023-06-30,91106,529326,719990,1029714,2207724
2023-06-30,91107,524330,784534,1009262,1433329
2023-06-30,91201,673883,791006,983491,1181751
2023-06-30,91202,440363,671630,1013557,1400462
2023-06-30,91204,498883,610062,759386,902163
2023-06-30,91205,430976,725825,809886,1019511
2023-06-30,91206,431768,599613,1055633,1420042
2023-06-30,91207,439087,837300,1144430,1475118
2023-06-30,91214,539413,765659,948310,1198211
2023-06-30,91302,468851,571055,1013697,1399078
2023-06-30,91304,275974,375445,673524,804127
2023-06-30,91311,429983,473339,664916,812855
2023-06-30,91316,323876,542291,807143,1165273
2023-06-30,91321,267244,360953,565139,694703
2023-06-30,91324,621290,521762,657199,764123
2023-06-30,91325,614699,508413,671217,876435
2023-06-30,91331,508114,592479,651817,674025
2023-06-30,91335,330097,543618,615095,657294
2023-06-30,91342,464044,450737,579938,624702
2023-06-30,91344,575436,529749,666713,753824
2023-06-30,91345,510417,522764,597856,626832
2023-06-30,91355,346228,429492,599976,678193
2023-06-30,91356,350158,496527,824380,1356494
2023-06-30,91362,345640,459361,711068,947127
2023-06-30,91364,692725,732129,890904,1100779
2023-06-30,91367,353696,485628,793074,966542
2023-06-30,91401,534441,741284,873524,1087205
2023-06-30,91403,438712,651369,1284955,1728941
2023-06-30,91405,408626,459949,670240,728110
2023-06-30,91411,416893,545012,856528,973223
2023-06-30,91423,467299,696020,1241036,1628793
2023-06-30,91501,618883,644213,971459,1348229
2023-06-30,91502,507219,631827,844310,960886
2023-06-30,91504,544322,611947,907346,1094072
2023-06-30,91505,614409,784741,884595,1035977
2023-06-30,91506,692625,817171,927265,1105085
2023-06-30,91602,464562,688027,1154839,1848157
2023-06-30,91604,602630,875251,1429054,2178189
2023-06-30,91605,462040,653227,735591,799689
2023-06-30,91606,387992,684851,734986,813328
2023-06-30,91607,435292,720500,1019541,1328348
2023-06-30,91702,374721,449809,529482,592786
2023-06-30,91706,418284,452361,522268,585814
2023-06-30,91709,411031,437192,606776,783545
2023-06-30,91722,363086,459285,546179,576410
2023-06-30,91724,329525,400694,604160,681625
2023-06-30,91731,466276,484051,538049,632098
2023-06-30,91732,442386,495081,530427,621859
2023-06-30,91733,470325,490334,524373,593940
2023-06-30,91741,477100,531614,705990,852437
2023-06-30,91746,519951,500030,530025,548847
2023-06-30,91748,583659,320563,605013,748629
2023-06-30,91750,296162,422394,635976,744540
2023-06-30,91754,363749,591479,716362,850290
2023-06-30,91755,471556,563627,675730,771664
2023-06-30,91762,233924,356116,472142,520487
2023-06-30,91763,348018,396215,459736,476020
2023-06-30,91765,280719,394136,641584,793562
2023-06-30,91770,536154,574414,637399,749117
2023-06-30,91773,480827,465399,606271,737510
2023-06-30,91775,744800,813014,915517,1083782
2023-06-30,91776,602688,671176,736589,838094
2023-06-30,91780,710249,718757,768631,880477
2023-06-30,91786,368532,395384,495171,564906
2023-06-30,91790,411355,504131,570847,620762
2023-06-30,91791,341629,483453,623474,750272
2023-06-30,91801,515494,647092,734225,853364
2023-06-30,91803,605408,705774,771518,841293
2023-06-30,91906,300501,330947,371180,380525
2023-06-30,91913,396827,484954,639269,741616
2023-06-30,91935,477644,545126,727287,899246
2023-06-30,91941,351533,541856,707812,815331
2023-06-30,91942,356141,500381,665286,737996
2023-06-30,91945,392981,498344,568143,613113
2023-06-30,91977,399965,450270,579024,646881
2023-06-30,92008,589839,774080,964861,1046387
2023-06-30,92009,465516,577083,884616,1179444
2023-06-30,92014,830811,1290938,1962736,2281670
2023-06-30,92024,644844,822532,1103678,1336731
2023-06-30,92025,371511,504379,645215,839128
2023-06-30,92028,384232,463552,593776,709824
2023-06-30,92037,535204,895344,1865508,2333949
2023-06-30,92040,232570,393434,562254,626109
2023-06-30,92054,612459,802008,791791,883164
2023-06-30,92057,312825,413687,575501,681157
2023-06-30,92065,410297,427470,568472,661660
2023-06-30,92070,395842,450884,566568,670353
2023-06-30,92071,327518,412643,600436,652891
2023-06-30,92075,798271,1192626,1604857,1956075
2023-06-30,92078,402898,539046,654920,872748
2023-06-30,92081,349424,541453,626925,721047
2023-06-30,92082,376268,499444,604525,757058
2023-06-30,92084,461017,479766,611332,709902
2023-06-30,92091,909940,951198,1338789,2517714
2023-06-30,92101,490541,754620,1039242,1459338
2023-06-30,92103,516040,737292,1102272,1548189
2023-06-30,92104,450868,710913,982388,1126592
2023-06-30,92106,715704,925144,1242952,1619632
2023-06-30,92107,763368,920705,1218237,1696429
2023-06-30,92108,343596,486305,726818,649874
2023-06-30,92109,589973,931482,1295322,1693935
2023-06-30,92110,478634,645090,1018264,1174320
2023-06-30,92115,331353,561591,708774,772047
2023-06-30,92116,467582,749164,1022891,1291013
2023-06-30,92117,383448,596664,786943,877337
2023-06-30,92118,1872539,1968962,2319175,2719787
2023-06-30,92119,331766,409153,700221,793196
2023-06-30,92120,351467,521049,768565,882624
2023-06-30,92122,469699,631523,933117,1093671
2023-06-30,92124,428503,581251,756338,908441
2023-06-30,92126,368226,494508,732515,783964
2023-06-30,92127,417998,544295,847076,1116134
2023-06-30,92128,381603,567590,780610,938681
2023-06-30,92130,480311,679604,960483,1344018
2023-06-30,92131,323247,530699,771228,990735
2023-06-30,92211,277634,364096,482149,609878
2023-06-30,92220,197400,278027,294513,346596
2023-06-30,92234,243330,320240,422470,478337
2023-06-30,92260,288696,340985,454549,701024
2023-06-30,92262,231413,414403,649112,783977
2023-06-30,92264,302266,422544,706469,1221403
2023-06-30,92270,225995,361605,569874,914051
2023-06-30,92277,135909,143213,181500,224160
2023-06-30,92284,171364,196438,255608,333841
2023-06-30,92308,172659,229649,243010,349854
2023-06-30,92314,189537,223925,335035,455164
2023-06-30,92315,231429,287652,409957,599057
2023-06-30,92320,301673,340565,401528,457086
2023-06-30,92325,169788,211675,280713,322180
2023-06-30,92341,174024,204059,288331,335444
2023-06-30,92352,225938,300212,411093,546978
2023-06-30,92373,230673,391344,487358,608179
2023-06-30,92374,279827,307112,388723,455827
2023-06-30,92386,162631,199706,260068,300050
2023-06-30,92391,191932,224893,283624,329797
2023-06-30,92399,283705,310986,385456,480395
2023-06-30,92407,160823,261190,347135,406179
2023-06-30,92503,395426,399406,461890,521885
2023-06-30,92504,388439,406288,448055,517361
2023-06-30,92592,367093,412076,495158,576855
2023-06-30,92596,323222,301800,444908,484453
2023-06-30,92603,502489,735811,1071903,1621017
2023-06-30,92604,575492,630924,821119,995630
2023-06-30,92606,474853,630074,828426,996306
2023-06-30,92610,371711,479247,763595,864352
2023-06-30,92612,446486,690165,881112,1043846
2023-06-30,92614,447273,588344,821103,1083570
2023-06-30,92618,434458,621242,873272,1223538
2023-06-30,92620,389026,651982,893521,1165084
2023-06-30,92626,495899,535217,815619,908764
2023-06-30,92627,867088,705087,890616,1148023
2023-06-30,92646,415355,567521,852380,1034646
2023-06-30,92648,557454,850001,1126750,1532095
2023-06-30,92651,1568278,1790058,2499193,3425306
2023-06-30,92655,738611,629620,717952,776082
2023-06-30,92672,652903,835076,1112991,1358833
2023-06-30,92677,389300,559324,839772,1123027
2023-06-30,92683,642379,543636,721798,807400
2023-06-30,92688,319641,466107,689024,827136
2023-06-30,92692,397268,574696,746273,884309
2023-06-30,92805,410469,525648,591776,652951
2023-06-30,92806,570091,414660,658638,706637
2023-06-30,92808,406754,500444,746769,882281
2023-06-30,92833,358706,527452,624351,828283
2023-06-30,92841,456199,578328,670051,702814
2023-06-30,92843,327801,465892,645548,687702
2023-06-30,92867,632148,627074,716135,830627
2023-06-30,92870,369753,449176,690586,780263
2023-06-30,92886,282309,482220,748198,917687
