Year,Species,Breed,Gender,Where_Bitten
2015,Dog,Aaust. Terr.,Female,Body
2015,Dog,Rottweiler,Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Male,Head
2015,Dog,Other(Dog),Male,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Female,Head
2015,Dog,Other(Dog),Male,Head
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Germ Shepherd,Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Other(Dog),Unknown,Head
2015,Dog,Pit Bull,Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Other(Dog),Male,Head
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Shih Tzu,Male,Head
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Germ Shepherd,Female,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Other(Dog),Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Pit Bull,Male,Head
2015,Dog,Labrador Retriv,Male,Head
2015,Dog,Pit Bull,Male,Head
2015,Dog,Rottweiler,Female,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Unknown(Dog),Female,Head
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Germ Shepherd,Female,Head
2015,Dog,Pit Bull,Female,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Pit Bull,Unknown,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Pit Bull,Female,Head
2015,Cat,Cat(No Breeds),Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Chichauhua,Male,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Boxer,Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Germ Shepherd,Male,Head
2015,Dog,Pit Bull,Female,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Aaust. Terr.,Female,Body
2015,Dog,Beagle,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Labrador Retriv,Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Other(Dog),Male,Head
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Germ Shepherd,Male,Head
2015,Dog,Pit Bull,Female,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Unknown(Dog),Female,Head
2015,Dog,Pit Bull,Unknown,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Dachshund,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Other(Dog),Female,Head
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Labrador Retriv,Male,Head
2015,Dog,Chichauhua,Female,Body
2015,Dog,Chichauhua,Female,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Aaust. Terr.,Male,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Other(Dog),Female,Head
2015,Dog,Rottweiler,Unknown,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Boxer,Male,Head
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Unknown(Dog),Unknown,Head
2015,Dog,Pit Bull,Male,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Shih Tzu,Unknown,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Germ Shepherd,Male,Head
2015,Dog,Unknown(Dog),Female,Head
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Germ Shepherd,Unknown,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Boxer,Male,Body
2015,Dog,Boxer,Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Labrador Retriv,Unknown,Body
2015,Dog,Other(Dog),Female,Head
2015,Dog,Chichauhua,Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Aaust. Terr.,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Chichauhua,Female,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Germ Shepherd,Female,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Rottweiler,Unknown,Body
2015,Dog,Pit Bull,Male,Head
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Shih Tzu,Female,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Pit Bull,Male,Head
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Boxer,Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Boxer,Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Other(Dog),Unknown,Head
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Germ Shepherd,Female,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Other(Dog),Female,Head
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Head
2015,Dog,Shih Tzu,Male,Head
2015,Dog,Other(Dog),Male,Head
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Chichauhua,Unknown,Body
2015,Dog,Beagle,Male,Head
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Unknown(Dog),Unknown,Head
2015,Dog,Germ Shepherd,Male,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Beagle,Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Boxer,Unknown,Body
2015,Dog,Pit Bull,Female,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Dachshund,Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Germ Shepherd,Female,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Other(Dog),Male,Head
2015,Dog,Shih Tzu,Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Labrador Retriv,Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Boxer,Female,Body
2015,Dog,Boxer,Female,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Labrador Retriv,Female,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Beagle,Male,Body
2015,Dog,Aaust. Terr.,Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Labrador Retriv,Male,Head
2015,Dog,Pit Bull,Female,Body
2015,Dog,Unknown(Dog),Female,Head
2015,Dog,Pit Bull,Female,Head
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Germ Shepherd,Male,Head
2015,Dog,Other(Dog),Male,Body
2015,Dog,Unknown(Dog),Female,Body
2015,Dog,Other(Dog),Unknown,Head
2015,Dog,Boxer,Male,Body
2015,Dog,Germ Shepherd,Unknown,Body
2015,Dog,Pit Bull,Female,Body
2015,Dog,Pit Bull,Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Rottweiler,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Unknown(Dog),Male,Body
2015,Dog,Beagle,Male,Body
2015,Dog,Other(Dog),Female,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Aaust. Terr.,Female,Body
2015,Dog,Germ Shepherd,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Dog,Germ Shepherd,Female,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Dog,Rottweiler,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Chichauhua,Male,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Other(Dog),Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Other(Dog),Male,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Boxer,Female,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Rottweiler,Male,Body
2015,Dog,Chichauhua,Male,Head
2015,Dog,Pit Bull,Male,Body
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Other(Dog),Male,Head
2015,Dog,Unknown(Dog),Male,Head
2015,Dog,Pit Bull,Female,Head
2015,Dog,Labrador Retriv,Unknown,Head
2015,Dog,Shih Tzu,Male,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Unknown,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Male,Body
2015,Dog,Shih Tzu,Unknown,Head
2015,Dog,Pit Bull,Male,Body
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Cat,Cat(No Breeds),Male,Head
2015,Dog,Pit Bull,Male,Head
2015,Cat,Cat(No Breeds),Unknown,Body
2015,Cat,Cat(No Breeds),Female,Body
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Shih Tzu,Female,Head
2015,Cat,Cat(No Breeds),Male,Body
2015,Dog,Aaust. Terr.,Male,Head
2015,Dog,Unknown(Dog),Unknown,Body
2015,Dog,Pit Bull,Male,Head
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Other(Dog),Female,Head
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Female,Body
2015,Dog,Germ Shepherd,Unknown,Body
2015,Dog,Other(Dog),Unknown,Body
2015,Dog,Boxer,Male,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Germ Shepherd,Male,Body
2015,Dog,Other(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Female,Head
2016,Dog,Germ Shepherd,Male,Head
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Germ Shepherd,Male,Head
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Labrador Retriv,Male,Head
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Labrador Retriv,Female,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Germ Shepherd,Male,Head
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Pit Bull,Unknown,Head
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Chichauhua,Female,Head
2016,Dog,Labrador Retriv,Male,Head
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Shih Tzu,Male,Head
2016,Dog,Other(Dog),Unknown,Head
2016,Dog,Other(Dog),Male,Body
2016,Dog,Boxer,Male,Head
2016,Dog,Other(Dog),Unknown,Head
2016,Dog,Boxer,Unknown,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Male,Head
2016,Dog,Pit Bull,Female,Head
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Rottweiler,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Germ Shepherd,Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Labrador Retriv,Female,Head
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Beagle,Female,Body
2016,Dog,Germ Shepherd,Unknown,Head
2016,Dog,Pit Bull,Female,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Other(Dog),Female,Head
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Shih Tzu,Female,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Cat,Cat(No Breeds),Female,Head
2016,Dog,Pit Bull,Male,Head
2016,Dog,Pit Bull,Female,Head
2016,Dog,Unknown(Dog),Male,Head
2016,Dog,Labrador Retriv,Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Labrador Retriv,Male,Head
2016,Dog,Labrador Retriv,Male,Body
2016,Dog,Germ Shepherd,Unknown,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Other(Dog),Male,Head
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Chichauhua,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Unknown,Head
2016,Dog,Unknown(Dog),Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Dachshund,Male,Body
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Pit Bull,Female,Head
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Other(Dog),Male,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Rottweiler,Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Boxer,Male,Head
2016,Dog,Rottweiler,Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Other(Dog),Unknown,Head
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Boxer,Female,Body
2016,Dog,Unknown(Dog),Unknown,Head
2016,Dog,Other(Dog),Unknown,Head
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Germ Shepherd,Unknown,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Boxer,Female,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Labrador Retriv,Unknown,Body
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Chichauhua,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Beagle,Unknown,Body
2016,Dog,Pit Bull,Unknown,Head
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Rottweiler,Male,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Dachshund,Male,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Other(Dog),Male,Head
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Boxer,Male,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Chichauhua,Male,Body
2016,Dog,Boxer,Female,Body
2016,Dog,Unknown(Dog),Female,Body
2016,Dog,Beagle,Male,Head
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Beagle,Unknown,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Dachshund,Male,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Labrador Retriv,Male,Body
2016,Dog,Germ Shepherd,Unknown,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Unknown(Dog),Male,Body
2015,Dog,Rottweiler,Unknown,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Other(Dog),Unknown,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Aaust. Terr.,Male,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Unknown(Dog),Unknown,Head
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Pit Bull,Male,Head
2016,Dog,Boxer,Unknown,Body
2016,Dog,Labrador Retriv,Female,Body
2016,Dog,Germ Shepherd,Unknown,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Unknown(Dog),Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Unknown(Dog),Female,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Unknown,Head
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Pit Bull,Female,Head
2016,Dog,Pit Bull,Unknown,Head
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Male,Head
2016,Dog,Pit Bull,Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Unknown(Dog),Male,Head
2016,Dog,Pit Bull,Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Labrador Retriv,Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Male,Head
2016,Dog,Other(Dog),Male,Head
2016,Dog,Chichauhua,Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Chichauhua,Male,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Chichauhua,Male,Head
2016,Dog,Other(Dog),Male,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Unknown(Dog),Unknown,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Labrador Retriv,Female,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Germ Shepherd,Female,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Unknown(Dog),Male,Head
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Labrador Retriv,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Cat,Cat(No Breeds),Male,Body
2016,Dog,Aaust. Terr.,Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Other(Dog),Female,Body
2016,Dog,Other(Dog),Male,Head
2016,Dog,Other(Dog),Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Unknown(Dog),Unknown,Body
2016,Dog,Pit Bull,Male,Body
2016,Cat,Cat(No Breeds),Female,Body
2016,Dog,Pit Bull,Unknown,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Male,Head
2016,Dog,Pit Bull,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Boxer,Male,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Pit Bull,Female,Body
2016,Dog,Unknown(Dog),Male,Body
2016,Dog,Boxer,Unknown,Body
2016,Dog,Unknown(Dog),Unknown,Head
2016,Dog,Other(Dog),Male,Body
2016,Dog,Germ Shepherd,Male,Body
2016,Cat,Cat(No Breeds),Unknown,Body
2016,Dog,Other(Dog),Male,Body
2016,Dog,Pit Bull,Male,Body
2016,Cat,Cat(No Breeds),Female,Body
