model,forecast,MSE,MAE,ForeMSE,ForeMAE
AA-3R,21.615432313916386,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,13.072806223963127,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,72.18938851850484,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,103.25173398610465,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,119.14961084152023,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.45119119060868,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,151.10474088291662,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,149.63678269774525,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,118.70461606556015,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,106.31968694521689,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,97.81256704918766,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.55622860698762,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,106.949879493223,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,81.23065571786523,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,25.858518888556716,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,67.42292711909775,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,98.48527258669756,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,114.3831494421132,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,130.68472979120165,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,146.33827948350958,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,144.87032129833815,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,113.93815466615311,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,101.55322554580985,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,93.04610564978057,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,99.78976720758058,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,102.18341809381596,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,76.4641943184582,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,21.092057489149653,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,56.61089605569518,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,87.67324152329499,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,103.57111837871062,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,119.87269872779908,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.526248420107,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,134.05829023493558,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,103.12612360275054,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.74119448240728,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,82.234074586378,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,88.97773614417801,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,91.37138703041339,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,65.65216325505563,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,10.280026425747081,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,57.658139078144245,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,88.72048454574406,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.61836140115966,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,120.91994175024811,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,136.57349144255605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.10553325738465,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.17336662519958,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,91.78843750485632,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,83.28131760882707,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.02497916662705,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.41863005286243,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,66.69940627750466,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.327269448196148,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,58.06092212543339,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,89.1232675930332,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,105.02114444844881,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,121.32272479753726,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,136.9762744898452,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.5083163046738,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.57614967248873,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.19122055214547,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,83.68410065611621,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.4277622139162,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.82141310015157,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,67.10218932479381,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.730052495485296,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,57.98272935111325,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,89.04507481871306,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.9429516741287,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,121.24453202321715,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,136.89808171552508,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.43012353035365,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.49795689816861,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.11302777782535,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,83.60590788179607,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.34956943959608,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.74322032583146,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,67.0239965504737,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.651859721165152,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,6.847770137234363,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,65.96435243177606,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,97.02669789937588,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,112.92457475479151,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,129.22615510387996,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,144.8797047961879,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,143.41174661101647,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,112.47957997883142,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,100.09465085848817,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,91.58753096245889,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,98.3311925202589,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,100.72484340649427,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,75.00561963113651,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,19.633482801827967,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.090856711874693,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,70.20743900641642,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,101.26978447401623,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,117.16766132943181,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,133.46924167852026,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,149.1227913708282,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,147.65483318565683,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,116.72266655347173,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.33773743312847,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,95.83061753709924,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,102.5742790948992,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.96792998113457,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,79.24870620577681,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,23.876569376468296,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,8.30634482455605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,67.42292711909775,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,98.48527258669756,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,114.3831494421132,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,130.68472979120165,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,146.33827948350958,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,144.87032129833815,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,113.93815466615311,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,101.55322554580985,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,93.04610564978057,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,99.78976720758058,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,102.18341809381596,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,76.4641943184582,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,21.092057489149653,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-2.505686238846522,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,56.61089605569518,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,87.67324152329499,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,103.57111837871062,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,119.87269872779908,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.526248420107,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,134.05829023493558,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,103.12612360275054,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.74119448240728,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,82.234074586378,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,88.97773614417801,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,91.37138703041339,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,65.65216325505563,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,10.280026425747081,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.4584432163974554,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,57.658139078144245,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,88.72048454574406,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.61836140115966,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,120.91994175024811,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,136.57349144255605,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.10553325738465,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.17336662519958,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,91.78843750485632,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,83.28131760882707,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.02497916662705,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.41863005286243,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,66.69940627750466,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.327269448196148,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.0556601691083074,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,58.06092212543339,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,89.1232675930332,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,105.02114444844881,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,121.32272479753726,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,136.9762744898452,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,135.5083163046738,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,104.57614967248873,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.19122055214547,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,83.68410065611621,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,90.4277622139162,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,92.82141310015157,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,67.10218932479381,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,11.730052495485296,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
AA-3R,-1.133852943428451,865.0584992042288,18.58929290566087,427.2756634005626,13.892705981908941
