model,MSE,MAE,AIC,pred
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-94.90852771933987
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-77.90000173373596
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-60.90950027364261
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.89697375188507
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.215514586123845
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-71.54436744596114
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-83.62937846005457
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-90.863657926531
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-85.82847673224774
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-82.19905650232045
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-109.63754351172929
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-167.13623626092647
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.43718637860434
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-182.82792650491797
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-184.09320886234661
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-185.70728850107457
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-187.1037615335382
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-188.7622766018136
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-190.10142523988918
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-191.60899414598396
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-192.70322812234417
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-193.88867495459078
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-194.5887524774172
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-138.22955771450847
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-108.27996565279454
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-92.25154748939394
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.96742393975137
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-58.359902334136905
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-57.76464211905318
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-86.85436788423362
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-98.37957559960182
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-104.74899631365793
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-98.56984732313958
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-93.55256024312189
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-119.4023236267949
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-175.16057363678385
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-187.6226290598629
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-187.13131043630267
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.5265186612637
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.33540004040765
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.04019823467672
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.16319452827906
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.15811464156934
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.53924385741357
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-186.74194166057202
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-187.2781515704081
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-187.56905192229385
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-131.0293541181502
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-101.10826456594668
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-85.29059256415098
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.36705836245437
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-52.233578072376304
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-52.18719083016617
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-81.86156477730424
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-93.96944556319431
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-100.88473404310616
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-95.18415355677644
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-90.55313765886149
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-116.67823098780241
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-172.5891072391671
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-185.07638748245904
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-184.48510226384133
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-183.6637926744654
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-183.15391199352462
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-182.45667573106493
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-182.11681903234194
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.61270426030205
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.4840888299707
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.19131303760287
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.2695689332554
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-181.16045500054088
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-124.29537301102368
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-94.13582167506047
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-78.17409464237903
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-62.20344831440502
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-45.11751307907798
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-45.206596521981965
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.09378574999096
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-87.47817235228149
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-94.71783809290127
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-89.37250748646125
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-85.11044122900921
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-111.60180668327439
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-167.86157631241622
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-180.66809041983515
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-180.35708935135813
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-179.77118256207336
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-179.44940021600814
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-178.89397171824294
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-178.65379923298633
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-178.2140899442204
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-178.12348862355202
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-177.8525104380119
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-177.9469816321523
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-177.85874320080165
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-121.02822522695851
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-90.92399592276797
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.04283772585995
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-59.17945363219337
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.22560594662991
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.46635386070329
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-72.51630315303896
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-85.06318565412062
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-92.4513889506477
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-87.22531406825647
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-83.03709742450928
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-109.54088833311062
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-165.73668322112007
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-178.38980105985615
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-177.82575399671305
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-176.88043289412713
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-176.09021183087089
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-174.95908273066811
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-174.04226517319626
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-172.83574370182146
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-171.9030750167335
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-170.73327813663514
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-169.89354004397546
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-168.8590273169923
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-111.09445552584543
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-80.09257098423723
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-63.37315158955698
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-46.751685295438165
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-29.137581823924393
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-28.829632676734946
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-58.451674005431414
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.69580161919839
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-77.90577886189817
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-72.62052280365447
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.48219967571981
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-95.13110255906986
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-151.55028215184552
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-164.48597419544217
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-164.24352809191691
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-163.63870094806157
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-163.18886247107775
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-162.38116314225454
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-161.7570549648401
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-160.8025672862766
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-160.07563890069446
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.06428922960868
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-158.33934343208352
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-157.38399799195872
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-99.67488869809426
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.71983950027857
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-52.05593555733617
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-35.51712656461859
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-18.031272147806476
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-17.914406396906543
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-47.80524080694272
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-60.407318977094974
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.07152389742805
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-63.33887620316318
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-59.84819722896236
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-87.23084034734916
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-144.4554776581424
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-158.2489865130142
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-158.89312563076805
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.1768350254763
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.5886611456565
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.5863035596467
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.68260691518367
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.33732873348936
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.08590940712202
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-158.3989531426207
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-157.83606512010397
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-156.8762698527894
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-98.9996223104431
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.72515384771236
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.60877578012378
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-33.51034349778229
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-15.389807469345214
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-14.600260168344903
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.82094632029816
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-55.79771210981471
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-62.923667891016066
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-57.78008460679462
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-54.04218393834094
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-81.37211221675057
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-138.76216799863323
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-152.95440296887818
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.23634982387603
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-155.39276084238577
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-156.89789113090865
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-158.1853368582399
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-159.73474672285442
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-160.96471231517967
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-162.36302038991448
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-163.34791580582396
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-164.42394640508883
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-165.0145300790025
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-108.54576390789157
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-78.48652293536384
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-62.34837841526041
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-45.95445111978438
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-28.2370484360074
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-27.53182986727188
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-56.51152006019311
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.92661504161356
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.18584591699437
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.89643004007303
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-62.76879908296519
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-88.50814165593943
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-144.15589397874191
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-156.50737489530638
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-155.90540500310044
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-155.1898852545262
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.88796201252194
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.48187899534878
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.4939175445727
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.3778034379459
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.647822015771
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-154.73933282028474
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-155.16427942836617
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-155.34384023294365
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-98.69272669353313
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.6601452757368
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-52.730905335698026
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-36.695727180819404
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-19.450526980373752
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-19.292343928401124
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.8548462242145
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-60.850779575086335
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.6540448941962
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-61.84136557922943
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-57.098175242829484
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-83.11101858146435
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-138.90956934876885
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-151.28444867235044
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-150.58068715651552
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-149.64682595059958
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-149.02431839201677
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-148.21438004907463
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-147.76174612532805
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-147.1447790420632
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-146.90323627268185
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-146.49745817185521
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-146.46263684809492
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-146.2403708435079
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-89.26206198819159
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-58.989209051072066
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.91410574048814
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-26.830008516514226
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-9.63054782577592
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-9.606031312582672
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-39.37954614257501
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-51.65018396372989
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-58.776026598936824
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-53.316798621686985
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.940760786945475
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.31808051639746
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-131.46373033219788
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-144.15605059678046
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-143.73078171504244
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-143.03053320118306
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-142.59433527837632
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-141.9244174108892
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-141.56968182215542
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-141.0153357554184
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-140.81002404158608
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-140.42426190702736
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-140.40387565567107
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-140.20070634176068
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-83.25518410774748
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-53.035877225267086
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-37.03956819147743
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-21.06096006190387
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-3.9918152010127415
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-4.117192859979923
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-34.05169887711122
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-46.4830651426073
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-53.75567930292323
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.41394244348885
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-44.109991041697185
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.49797447112041
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-126.5778892187252
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-139.11505431577348
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-138.43498196963992
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-137.37356310278096
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-136.46717185402463
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-135.2198002071882
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-134.18666780208105
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-132.86375924223762
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-131.81463128805376
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-130.52830301847484
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-129.57196147623063
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-128.4207732998775
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.53945411993004
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-39.42075031048262
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-22.58443982935455
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-5.846010690645244
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,11.885127323098231
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,12.310182649614944
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-17.194680923235182
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-29.32155926525047
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-36.414215780945824
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-31.01156760113372
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-26.755781017792515
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-53.28714917266029
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-109.58872282467792
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-122.40673777607753
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-122.04654348978852
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-121.32389713351336
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-120.75616847540005
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-119.83050805772132
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-119.08836794474541
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-118.01577754497202
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-117.17067571362395
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-116.04108193334696
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-115.19782142437111
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-114.1240907317399
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-56.29652570555277
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-25.222950356873298
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-8.440449905839614
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,8.21702589084839
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,25.821617346124867
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,26.057290308562642
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-3.7146667783226803
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-16.197797575203367
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-23.74298513367421
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-18.891250150523547
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-15.281414022016634
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.544830182314854
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-99.6501707929126
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-113.32431326719325
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-113.84901638570636
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-114.01322022430827
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-114.30547129333536
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-114.18346922298088
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-114.16005872287224
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-113.69499737615888
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-113.32372563736112
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-112.51684777501691
