model,p,d,q,P,D,Q,MSE,MAE,AIC,ForeMSE,ForeMAE
SARIMA,2,0,4,0,1,2,80394.60221,220.6581827,8023.303576,30810.3446,137.7434422
SARIMA,2,0,4,1,0,0,78807.25175,223.7474456,8023.303576,49618.27265,179.9743634
SARIMA,2,0,4,1,0,1,79501.96626,225.4107057,8023.303576,43444.42439,167.9273272
SARIMA,2,0,4,1,0,2,79633.61205,220.0371524,8023.303576,30864.26834,137.60241
SARIMA,2,0,4,1,1,0,119486.6784,287.7083842,8023.303576,93324.00252,255.2172253
SARIMA,2,0,4,1,1,1,81957.54261,223.2701389,8023.303576,30914.78525,137.5215255
SARIMA,2,0,4,1,1,2,81028.74123,222.4557476,8023.303576,30962.77768,137.6331555
SARIMA,2,0,4,2,0,0,74768.42168,211.6999851,8023.303576,42332.60625,162.6598311
SARIMA,2,0,4,2,0,1,80054.16328,221.8552479,8023.303576,31297.17072,138.462853
SARIMA,2,0,4,2,0,2,79583.79854,221.8372937,8023.303576,31880.09002,139.9431646
SARIMA,2,0,4,2,1,0,101517.9564,266.0573725,8023.303576,71185.54052,219.5867602
SARIMA,2,0,4,2,1,1,83171.9296,224.1726351,8023.303576,30715.00018,137.2826221
SARIMA,2,0,4,2,1,2,81863.48183,223.6109433,8023.303576,31000.55041,137.6934597
SARIMA,2,0,5,0,0,0,79855.15927,224.1802294,8023.303576,51278.21925,183.3521409
SARIMA,2,0,5,0,0,1,80854.18924,221.039215,8023.303576,42493.1875,163.4425491
SARIMA,2,0,5,0,0,2,79324.7409,218.0321088,8023.303576,42373.42706,162.9752483
SARIMA,2,0,5,0,1,0,93600.93395,251.0881112,8023.303576,60805.9268,205.0585359
SARIMA,2,0,5,0,1,1,82066.82385,224.9130861,8023.303576,32148.97632,140.3481577
SARIMA,2,0,5,0,1,2,81104.75435,221.7298721,8023.303576,30811.93922,137.7311152
SARIMA,2,0,5,1,0,0,79251.25915,219.5219924,8023.303576,42860.02276,164.6239793
SARIMA,2,0,5,1,0,1,79526.69465,221.2792127,8023.303576,31519.24322,138.9587396
SARIMA,2,0,5,1,0,2,80626.49614,222.7040828,8023.303576,31304.8571,138.4532721
SARIMA,2,0,5,1,1,0,115645.7823,284.6586772,8023.303576,90995.99051,252.1046852
SARIMA,2,0,5,1,1,1,81546.62846,223.0748442,8023.303576,31062.87003,137.8022527
SARIMA,2,0,5,1,1,2,81244.13612,222.7138855,8023.303576,31024.60591,137.6925429
SARIMA,2,0,5,2,0,0,83124.43787,225.2036343,8023.303576,36968.92356,153.5285921
SARIMA,2,0,5,2,0,1,79927.29466,221.6523839,8023.303576,31327.12007,138.5325826
SARIMA,2,0,5,2,0,2,79628.06967,221.2151631,8023.303576,31372.63196,138.6172164
SARIMA,2,0,5,2,1,0,98874.03837,262.5020428,8023.303576,67584.45231,214.0947956
SARIMA,2,0,5,2,1,1,80266.00832,220.3980197,8023.303576,30816.13071,137.8093899
SARIMA,2,0,5,2,1,2,81773.73706,223.4342869,8023.303576,31013.43433,137.678661
SARIMA,2,0,6,0,0,0,83757.72126,237.7165101,8023.303576,75654.0798,228.8652955
SARIMA,2,0,6,0,0,1,80774.15055,221.3682751,8023.303576,42711.32259,164.1531871
SARIMA,2,0,6,0,0,2,79472.83086,218.5676806,8023.303576,42461.84131,163.3059429
SARIMA,2,0,6,0,1,0,96964.89036,256.8188216,8023.303576,67536.58545,218.3268368
SARIMA,2,0,6,0,1,1,80386.57194,221.8011484,8023.303576,31036.97689,137.4675069
SARIMA,2,0,6,0,1,2,78651.94674,219.9508446,8023.303576,31347.73864,138.4534513
SARIMA,2,0,6,1,0,0,78390.32318,218.8095683,8023.303576,43044.35402,165.1526713
SARIMA,2,0,6,1,0,1,79594.29126,221.5082169,8023.303576,31606.26476,139.1938775
SARIMA,2,0,6,1,0,2,80739.72457,222.7937037,8023.303576,31218.5758,138.2567728
SARIMA,2,0,6,1,1,0,93909.74498,252.2102148,8023.303576,62135.93103,208.2836759
SARIMA,2,0,6,1,1,1,80224.64648,220.6207973,8023.303576,30741.45159,136.9998259
SARIMA,2,0,6,1,1,2,81046.76279,222.0642352,8023.303576,30846.07677,137.6416646
SARIMA,2,0,6,2,0,0,74724.32871,211.692615,8023.303576,42354.60897,162.7639426
SARIMA,2,0,6,2,0,1,76102.62154,220.7273096,8023.303576,42631.87362,158.7638844
SARIMA,2,0,6,2,0,2,81376.32182,223.9928937,8023.303576,31374.08396,138.6214142
SARIMA,2,0,6,2,1,0,94924.65116,253.6564721,8023.303576,65850.70683,214.5219603
SARIMA,2,0,6,2,1,1,79923.96253,221.0903799,8023.303576,31098.01875,137.8434409
SARIMA,2,0,6,2,1,2,78479.33128,218.9850361,8023.303576,31138.79217,137.7621799
SARIMA,2,1,0,0,0,0,77950.82416,223.8247454,8023.303576,47172.84057,174.1471737
SARIMA,2,1,0,0,0,1,78779.0934,220.8247747,8023.303576,43179.73632,165.0787237
SARIMA,2,1,0,0,0,2,76447.41975,220.7311865,8023.303576,46045.52669,171.7777574
SARIMA,2,1,0,0,1,0,849589.1747,811.5935805,8023.303576,22320863.81,4434.197188
SARIMA,2,1,0,0,1,1,122395.4188,292.1428785,8023.303576,266906.5481,478.7370957
SARIMA,2,1,0,0,1,2,115507.21,283.251296,8023.303576,212404.0062,422.7912831
SARIMA,2,1,0,1,0,0,77860.39814,218.7703047,8023.303576,42826.35517,164.0203045
SARIMA,2,1,0,1,0,1,126007.6058,296.4480886,8023.303576,289792.9354,499.6970699
SARIMA,2,1,0,1,0,2,119763.5597,288.3731654,8023.303576,235453.597,446.3457722
SARIMA,2,1,0,1,1,0,791051.0095,757.8378876,8023.303576,8633277.248,2803.561046
SARIMA,2,1,0,1,1,1,121703.7629,291.1528233,8023.303576,265087.0586,476.8421936
SARIMA,2,1,0,1,1,2,117239.3784,285.6790738,8023.303576,221236.3438,432.5022389
SARIMA,2,1,0,2,0,0,84894.19249,242.2408901,8023.303576,66369.51652,211.7435102
SARIMA,2,1,0,2,0,1,111733.5936,277.6359495,8023.303576,196634.8736,404.3820127
SARIMA,2,1,0,2,0,2,119734.301,289.6179388,8023.303576,243161.292,457.4982592
SARIMA,2,1,0,2,1,0,1220186.697,938.7015583,8023.303576,16001446.73,3808.442996
SARIMA,2,1,0,2,1,1,115449.7734,283.239366,8023.303576,209234.5555,419.3897146
SARIMA,2,1,0,2,1,2,115019.7611,282.4905339,8023.303576,209549.0226,419.6134473
SARIMA,2,1,1,0,0,0,77917.76697,223.4444183,8023.303576,47172.78431,174.1470558
SARIMA,2,1,1,0,0,1,82475.39815,221.1322596,8023.303576,42227.15485,161.1323912
SARIMA,2,1,1,0,0,2,79870.07795,217.5398466,8023.303576,42178.56487,161.2125819
SARIMA,2,1,1,0,1,0,178310.6755,350.6964997,8023.303576,326012.6263,519.8350251
SARIMA,2,1,1,0,1,1,89879.56058,246.0373709,8023.303576,91240.99324,259.142277
SARIMA,2,1,1,0,1,2,85655.81955,238.6636085,8023.303576,67927.80198,217.7699923
SARIMA,2,1,1,1,0,0,80689.35983,219.2731368,8023.303576,42191.5593,161.1778964
SARIMA,2,1,1,1,0,1,91663.06851,249.594494,8023.303576,99975.66065,274.17782
SARIMA,2,1,1,1,0,2,86707.28767,241.0550477,8023.303576,78188.33635,237.5563276
SARIMA,2,1,1,1,1,0,152628.1594,328.1933455,8023.303576,319719.4659,526.6925106
SARIMA,2,1,1,1,1,1,87704.66248,242.1861259,8023.303576,79752.79952,239.4605421
SARIMA,2,1,1,1,1,2,91508.99615,248.7389546,8023.303576,100161.4548,273.7329274
SARIMA,2,1,1,2,0,0,75301.28118,211.221334,8023.303576,42158.9392,161.4020909
SARIMA,2,1,1,2,0,1,91027.60421,246.9537458,8023.303576,91476.34659,258.9982945
SARIMA,2,1,1,2,0,2,131358.5627,305.547029,8023.303576,264197.7001,478.735032
SARIMA,2,1,1,2,1,0,120548.2565,292.4527634,8023.303576,203860.8479,411.3612437
SARIMA,2,1,1,2,1,1,85588.91551,238.5478238,8023.303576,67388.12406,216.7348915
SARIMA,2,1,1,2,1,2,87827.0658,242.323872,8023.303576,80574.05571,240.9057656
SARIMA,2,1,2,0,0,0,77906.76963,221.3432175,8023.303576,45353.38637,170.3205333
SARIMA,2,1,2,0,0,1,82283.81084,219.8787016,8023.303576,42717.87619,161.8974287
SARIMA,2,1,2,0,0,2,79752.79787,216.6105248,8023.303576,42290.46249,161.3656869
SARIMA,2,1,2,0,1,0,177453.9495,349.7429497,8023.303576,324547.7254,518.4739946
SARIMA,2,1,2,0,1,1,81317.29105,230.6030075,8023.303576,46873.21228,175.7371295
SARIMA,2,1,2,0,1,2,94185.42237,251.8700547,8023.303576,117458.127,299.8858931
SARIMA,2,1,2,1,0,0,80551.90927,217.9535659,8023.303576,42896.1899,162.3587518
SARIMA,2,1,2,1,0,1,99833.31511,261.5269439,8023.303576,138867.1552,332.3040341
SARIMA,2,1,2,1,0,2,91798.54088,249.257263,8023.303576,101591.1487,276.9261403
SARIMA,2,1,2,1,1,0,150807.4983,326.1079013,8023.303576,312121.0473,519.7856176
SARIMA,2,1,2,1,1,1,119764.8588,289.5812365,8023.303576,209937.7078,421.0903499
SARIMA,2,1,2,1,1,2,121240.0543,291.0004542,8023.303576,248696.3278,460.9709367
SARIMA,2,1,2,2,0,0,75410.90926,211.3369607,8023.303576,42191.30655,161.557231
SARIMA,2,1,2,2,0,1,91917.90977,249.8086266,8023.303576,102287.7713,278.1979536
SARIMA,2,1,2,2,0,2,97336.07027,257.5011915,8023.303576,130259.5634,319.826442
SARIMA,2,1,2,2,1,0,121920.6555,294.1772915,8023.303576,202733.4766,410.3231564
SARIMA,2,1,2,2,1,1,90824.35724,247.7172406,8023.303576,90910.82693,258.8791204
SARIMA,2,1,2,2,1,2,81236.83755,227.4348154,8023.303576,44130.43134,169.3395831
SARIMA,2,1,3,0,0,0,100534.6456,264.0138026,8023.303576,77160.97224,237.7150392
SARIMA,2,1,3,0,0,1,81619.59572,220.4071917,8023.303576,42172.76643,161.2316965
SARIMA,2,1,3,0,0,2,79674.9464,217.4432975,8023.303576,42165.77359,161.2609174
SARIMA,2,1,3,0,1,0,736346.3605,753.6381646,8023.303576,19614281.99,4154.008441
SARIMA,2,1,3,0,1,1,88890.44369,243.4654582,8023.303576,88954.5377,254.8511972
SARIMA,2,1,3,0,1,2,148186.1818,325.269696,8023.303576,406659.407,601.2131894
SARIMA,2,1,3,1,0,0,80625.77821,219.2690598,8023.303576,42180.54124,161.2067079
SARIMA,2,1,3,1,0,1,87384.38482,241.1828372,8023.303576,80027.63304,239.770703
SARIMA,2,1,3,1,0,2,82305.43541,233.5783268,8023.303576,56644.16903,196.0306432
SARIMA,2,1,3,1,1,0,1453933.772,1031.150953,8023.303576,18939343.76,4144.662232
SARIMA,2,1,3,1,1,1,87716.52318,241.4809876,8023.303576,81808.38756,242.6046413
SARIMA,2,1,3,1,1,2,145663.6493,322.3924626,8023.303576,365971.6691,568.9896639
SARIMA,2,1,3,2,0,0,75096.31711,210.9347875,8023.303576,42159.26818,161.4106693
SARIMA,2,1,3,2,0,1,83064.63791,233.9440424,8023.303576,57338.42058,196.9087862
SARIMA,2,1,3,2,0,2,84064.39799,235.7814056,8023.303576,64070.8954,210.2697109
SARIMA,2,1,3,2,1,0,1174078.241,919.8310752,8023.303576,15310890.14,3725.490764
SARIMA,2,1,3,2,1,1,87978.29175,241.607072,8023.303576,83302.01154,245.1458145
SARIMA,2,1,3,2,1,2,143869.3274,320.3935275,8023.303576,359348.6092,563.2993157
SARIMA,2,1,4,0,0,0,86006.44438,242.0667615,8023.303576,58157.3661,201.6494887
SARIMA,2,1,4,0,0,1,85804.80409,241.9034301,8023.303576,57578.25953,200.4924033
SARIMA,2,1,4,0,0,2,81299.85167,234.3415594,8023.303576,51760.40203,188.2980371
SARIMA,2,1,4,0,1,0,152394.5525,325.7775478,8023.303576,307627.6018,516.7691754
SARIMA,2,1,4,0,1,1,136999.0974,308.5521489,8023.303576,429112.7036,614.7604643
SARIMA,2,1,4,0,1,2,130435.3767,303.9593461,8023.303576,292217.0858,503.7589647
SARIMA,2,1,4,1,0,0,80622.88839,219.3519174,8023.303576,42183.53727,161.1982782
SARIMA,2,1,4,1,0,1,87326.01665,241.4158127,8023.303576,80170.16398,240.3060138
SARIMA,2,1,4,1,0,2,83650.12402,234.9012696,8023.303576,58226.13612,198.6372462
SARIMA,2,1,4,1,1,0,154373.7844,329.4217972,8023.303576,311284.1116,518.1851136
SARIMA,2,1,4,1,1,1,113609.9996,280.4339339,8023.303576,214216.2003,413.1482399
SARIMA,2,1,4,1,1,2,110581.8925,275.7471779,8023.303576,204443.1512,412.7584001
SARIMA,2,1,4,2,0,0,74991.64341,210.9679434,8023.303576,42162.82638,161.4667039
SARIMA,2,1,4,2,0,1,85165.25364,237.5887521,8023.303576,67598.63333,217.1501404
SARIMA,2,1,4,2,0,2,82465.64726,232.7670335,8023.303576,54571.39422,191.3801981
SARIMA,2,1,4,2,1,0,125727.4503,299.1691911,8023.303576,273029.7617,482.9199518
SARIMA,2,1,4,2,1,1,93053.4289,250.4315322,8023.303576,109591.4698,288.4138102
SARIMA,2,1,4,2,1,2,86032.17395,238.1371177,8023.303576,68246.05783,217.7167694
SARIMA,2,1,5,0,0,0,88118.9027,243.1640917,8023.303576,59316.05949,204.3599633
SARIMA,2,1,5,0,0,1,81365.58602,233.2776336,8023.303576,49790.70594,184.434765
SARIMA,2,1,5,0,0,2,78349.53069,231.3331428,8023.303576,57116.45089,195.54058
SARIMA,2,1,5,0,1,0,157549.7254,330.6710542,8023.303576,325501.7169,525.5695697
SARIMA,2,1,5,0,1,1,101553.9673,262.763807,8023.303576,174113.2809,375.2954435
SARIMA,2,1,5,0,1,2,89921.08327,244.9084603,8023.303576,94747.4596,264.7290971
SARIMA,2,1,5,1,0,0,79081.57883,218.0560363,8023.303576,42160.83761,161.4415984
SARIMA,2,1,5,1,0,1,88227.70452,242.7921005,8023.303576,85132.86429,248.66221
SARIMA,2,1,5,1,0,2,83663.73304,234.7737031,8023.303576,57979.19514,198.0370716
SARIMA,2,1,5,1,1,0,157607.6966,333.2957632,8023.303576,346058.1646,549.0502169
SARIMA,2,1,5,1,1,1,118131.3887,287.1647565,8023.303576,235471.5638,447.1358249
SARIMA,2,1,5,1,1,2,125190.7344,295.9976328,8023.303576,281914.9923,493.0456193
SARIMA,2,1,5,2,0,0,74812.14627,211.1669057,8023.303576,42162.73584,161.4654131
SARIMA,2,1,5,2,0,1,83924.65449,235.9755469,8023.303576,63929.07128,210.5045188
SARIMA,2,1,5,2,0,2,92637.83808,250.192386,8023.303576,107854.6609,285.8257039
SARIMA,2,1,5,2,1,0,119197.4984,288.5375513,8023.303576,188267.3682,392.0990764
SARIMA,2,1,5,2,1,1,75772.01683,218.8791994,8023.303576,45100.44748,171.8983306
SARIMA,2,1,5,2,1,2,124356.5348,294.1125254,8023.303576,293606.8183,503.3278363
SARIMA,2,1,6,0,0,0,82769.62383,233.8109605,8023.303576,50433.41241,185.9494821
SARIMA,2,1,6,0,0,1,79115.49894,226.4897085,8023.303576,42468.73394,167.7045518
SARIMA,2,1,6,0,0,2,75458.1167,221.008536,8023.303576,40277.36866,162.0613029
SARIMA,2,1,6,0,1,0,153806.6875,326.7096153,8023.303576,327804.2572,527.636085
SARIMA,2,1,6,0,1,1,77841.18903,222.2490061,8023.303576,43232.44034,167.7370284
SARIMA,2,1,6,0,1,2,81866.0908,229.5265967,8023.303576,50416.17629,182.5652523
SARIMA,2,1,6,1,0,0,80750.65012,219.4636124,8023.303576,42190.27598,161.1809775
SARIMA,2,1,6,1,0,1,92232.29121,249.7625672,8023.303576,104585.9651,281.1174124
SARIMA,2,1,6,1,0,2,84580.68181,236.529866,8023.303576,63334.2358,208.9849687
SARIMA,2,1,6,1,1,0,162215.1677,338.3323587,8023.303576,362284.9972,562.6892729
SARIMA,2,1,6,1,1,1,88000.6479,240.8050005,8023.303576,86023.76529,249.776587
SARIMA,2,1,6,1,1,2,112551.0284,279.4347852,8023.303576,192514.8996,400.395626
SARIMA,2,1,6,2,0,0,74057.05618,209.5665306,8023.303576,42161.83889,161.4529846
SARIMA,2,1,6,2,0,1,89115.86497,244.5200234,8023.303576,88541.22538,254.8714677
SARIMA,2,1,6,2,0,2,82877.76687,233.2407957,8023.303576,53878.07197,189.9401748
SARIMA,2,1,6,2,1,0,125178.6234,297.9047029,8023.303576,210544.5648,418.8217443
SARIMA,2,1,6,2,1,1,84846.79458,235.6735267,8023.303576,66452.40252,214.2859768
SARIMA,2,1,6,2,1,2,82697.29624,232.2490273,8023.303576,54503.5225,191.0697164
SARIMA,3,0,0,0,0,0,265977.1463,460.8671359,8023.303576,1175425.012,1052.508405
SARIMA,3,0,0,0,0,1,390603.0004,575.5677744,8023.303576,1325347.642,1125.789759
SARIMA,3,0,0,0,0,2,446605.3625,615.7365888,8023.303576,1390457.142,1156.233016
SARIMA,3,0,0,0,1,0,141073.5298,309.243091,8023.303576,106921.4235,264.1622036
SARIMA,3,0,0,0,1,1,82746.36615,223.5443288,8023.303576,30862.29893,137.9846572
SARIMA,3,0,0,0,1,2,82721.68641,223.4912247,8023.303576,30860.66816,138.0124977
SARIMA,3,0,0,1,0,0,519632.9483,671.3659051,8023.303576,1424431.595,1172.018867
SARIMA,3,0,0,1,0,1,81331.15418,225.265391,8023.303576,32455.49531,141.5647325
SARIMA,3,0,0,1,0,2,81283.63304,225.0420086,8023.303576,32786.24142,142.4404557
SARIMA,3,0,0,1,1,0,118103.4975,287.9221908,8023.303576,95040.87894,259.3000837
SARIMA,3,0,0,1,1,1,82756.32654,223.4833236,8023.303576,30872.90308,138.1134547
SARIMA,3,0,0,1,1,2,82820.03304,223.5786389,8023.303576,30868.9402,138.0296017
SARIMA,3,0,0,2,0,0,619278.7978,724.7274431,8023.303576,1492785.234,1203.037732
SARIMA,3,0,0,2,0,1,81319.30077,224.2766809,8023.303576,31780.32084,139.6414991
SARIMA,3,0,0,2,0,2,81539.94613,226.2996818,8023.303576,34139.19356,145.9008134
SARIMA,3,0,0,2,1,0,99382.00257,263.514733,8023.303576,70026.74207,218.7262484
SARIMA,3,0,0,2,1,1,82161.00686,222.7414654,8023.303576,30844.32156,137.943098
SARIMA,3,0,0,2,1,2,82595.16239,222.8862305,8023.303576,30883.22616,138.1885704
SARIMA,3,0,1,0,0,0,81516.86561,231.5714567,8023.303576,66088.49139,212.1410013
SARIMA,3,0,1,0,0,1,79469.00994,224.4471241,8023.303576,48984.96464,178.6727272
SARIMA,3,0,1,0,0,2,78359.42791,217.6989524,8023.303576,42925.8813,164.7448886
SARIMA,3,0,1,0,1,0,142005.7118,310.159102,8023.303576,108038.7606,265.4458494
SARIMA,3,0,1,0,1,1,80116.03595,219.9578903,8023.303576,30830.31626,137.8891822
SARIMA,3,0,1,0,1,2,82144.34728,222.8180699,8023.303576,30839.74113,137.9369953
SARIMA,3,0,1,1,0,0,79247.8777,219.3923011,8023.303576,42712.44318,164.114834
SARIMA,3,0,1,1,0,1,80300.48809,223.1647048,8023.303576,32244.37225,140.9789212
SARIMA,3,0,1,1,0,2,81356.46182,224.595042,8023.303576,32078.37998,140.4469794
SARIMA,3,0,1,1,1,0,80803.3264,222.3466644,8023.303576,36115.59269,151.639026
SARIMA,3,0,1,1,1,1,82079.53989,222.6061281,8023.303576,30858.40891,138.0343502
SARIMA,3,0,1,1,1,2,82097.1676,222.8984205,8023.303576,30838.1713,137.8515116
SARIMA,3,0,1,2,0,0,73699.18691,210.4945562,8023.303576,42585.52126,163.5689717
SARIMA,3,0,1,2,0,1,81357.39008,224.630889,8023.303576,32077.17956,140.4833023
SARIMA,3,0,1,2,0,2,79421.54312,221.6775344,8023.303576,32197.46303,140.7971954
SARIMA,3,0,1,2,1,0,99484.64324,263.6630431,8023.303576,70181.19913,219.0143674
SARIMA,3,0,1,2,1,1,81758.55066,222.2527996,8023.303576,30836.49578,137.9144241
SARIMA,3,0,1,2,1,2,78814.82482,217.9851106,8023.303576,30812.37568,137.8205709
SARIMA,3,0,2,0,0,0,80673.96439,228.3249035,8023.303576,59791.25493,200.4254178
SARIMA,3,0,2,0,0,1,80433.72849,220.5221004,8023.303576,43446.13905,166.0145658
SARIMA,3,0,2,0,0,2,78338.96956,216.4812783,8023.303576,42563.42295,163.8473693
SARIMA,3,0,2,0,1,0,122916.1464,291.4846316,8023.303576,92386.04208,247.8495156
SARIMA,3,0,2,0,1,1,82976.82589,224.1819182,8023.303576,30884.20577,137.6904218
SARIMA,3,0,2,0,1,2,82938.01912,223.8443925,8023.303576,30850.96056,137.7802878
SARIMA,3,0,2,1,0,0,79063.18885,218.8629035,8023.303576,43008.38595,165.0511417
SARIMA,3,0,2,1,0,1,79842.49642,222.0789074,8023.303576,31736.69865,139.5797202
SARIMA,3,0,2,1,0,2,80553.22004,221.6692178,8023.303576,30853.1219,137.2561028
SARIMA,3,0,2,1,1,0,115901.1995,284.8757416,8023.303576,91253.40284,252.4835256
SARIMA,3,0,2,1,1,1,81401.51231,223.2233549,8023.303576,31091.63209,137.7541924
SARIMA,3,0,2,1,1,2,81101.90909,222.0846427,8023.303576,30799.15273,137.2560708
SARIMA,3,0,2,2,0,0,75508.81447,212.8688366,8023.303576,42365.47782,162.8199427
SARIMA,3,0,2,2,0,1,72641.0797,209.3527469,8023.303576,42033.75808,161.0483347
SARIMA,3,0,2,2,0,2,77639.53202,218.1749594,8023.303576,31165.97312,138.0462661
SARIMA,3,0,2,2,1,0,97637.23586,260.3291457,8023.303576,65272.16467,209.8367418
SARIMA,3,0,2,2,1,1,80178.59179,220.3532159,8023.303576,33312.12096,141.9627223
SARIMA,3,0,2,2,1,2,81510.94836,222.8527152,8023.303576,30830.43351,137.2188133
SARIMA,3,0,3,0,0,0,79419.62832,222.2369898,8023.303576,47179.23969,175.0294104
SARIMA,3,0,3,0,0,1,80976.65447,220.7299975,8023.303576,42326.9911,162.8304975
SARIMA,3,0,3,0,0,2,79033.97798,217.8143545,8023.303576,42470.21956,163.3137669
SARIMA,3,0,3,0,1,0,102871.9652,260.1011433,8023.303576,52753.45636,180.9111265
SARIMA,3,0,3,0,1,1,79983.24115,220.0543307,8023.303576,30822.68923,137.7855318
SARIMA,3,0,3,0,1,2,80616.57693,221.9150671,8023.303576,30970.83083,137.6466005
SARIMA,3,0,3,1,0,0,80984.58294,219.2149229,8023.303576,208470.6442,404.048061
SARIMA,3,0,3,1,0,1,79641.93245,221.4083497,8023.303576,31376.07833,138.6815815
SARIMA,3,0,3,1,0,2,81248.02324,223.5422875,8023.303576,31188.97833,138.2412186
SARIMA,3,0,3,1,1,0,114918.8393,283.6826671,8023.303576,90485.32199,251.4564756
SARIMA,3,0,3,1,1,1,82360.86546,224.4274624,8023.303576,30975.07127,137.6501073
SARIMA,3,0,3,1,1,2,80448.90523,221.6414815,8023.303576,30957.55084,137.6363128
SARIMA,3,0,3,2,0,0,84067.86718,227.9917349,8023.303576,36387.02552,152.5605364
SARIMA,3,0,3,2,0,1,80426.24449,222.1897091,8023.303576,31127.51161,138.0774892
SARIMA,3,0,3,2,0,2,80471.54645,222.2945633,8023.303576,31116.87624,138.0613637
SARIMA,3,0,3,2,1,0,81100.53679,222.7733624,8023.303576,33483.70009,145.8177511
SARIMA,3,0,3,2,1,1,80418.1771,221.6028585,8023.303576,30988.23652,137.6606666
SARIMA,3,0,3,2,1,2,80300.6605,221.2990336,8023.303576,30944.82221,137.6387966
SARIMA,3,0,4,0,0,0,81530.4713,232.2754166,8023.303576,63441.33617,207.2749788
SARIMA,3,0,4,0,0,1,79884.31075,227.5291981,8023.303576,53015.09255,186.7435678
SARIMA,3,0,4,0,0,2,78925.78402,218.2043074,8023.303576,42575.40783,163.6654584
SARIMA,3,0,4,0,1,0,121690.0457,288.7449235,8023.303576,90406.79154,244.2777448
SARIMA,3,0,4,0,1,1,79673.7872,220.6660925,8023.303576,31089.18724,137.8183176
SARIMA,3,0,4,0,1,2,78967.50187,219.7840985,8023.303576,31175.0038,138.0057272
SARIMA,3,0,4,1,0,0,79606.53795,220.526589,8023.303576,43126.62843,165.4436179
SARIMA,3,0,4,1,0,1,78674.5736,220.6386236,8023.303576,32303.14614,141.162748
SARIMA,3,0,4,1,0,2,80733.28209,223.5027527,8023.303576,31803.40297,139.7329473
SARIMA,3,0,4,1,1,0,115305.6688,283.6809446,8023.303576,89959.81691,247.6596334
SARIMA,3,0,4,1,1,1,81909.21284,223.791999,8023.303576,31029.36954,137.687842
SARIMA,3,0,4,1,1,2,82585.17502,224.2732832,8023.303576,30925.55313,137.6257622
SARIMA,3,0,4,2,0,0,75227.46728,212.9334157,8023.303576,42556.61843,163.4987567
SARIMA,3,0,4,2,0,1,79535.38113,221.301636,8023.303576,31528.8912,138.9986375
SARIMA,3,0,4,2,0,2,78874.46619,220.35471,8023.303576,31599.6766,139.2137683
SARIMA,3,0,4,2,1,0,100240.895,264.478137,8023.303576,69661.14392,217.5416358
SARIMA,3,0,4,2,1,1,79377.30126,219.5554437,8023.303576,30892.37979,137.6179028
SARIMA,3,0,4,2,1,2,80395.58213,221.2979162,8023.303576,30984.39357,137.6571981
SARIMA,3,0,5,0,0,0,82570.12157,234.6594466,8023.303576,70218.30327,219.4285691
SARIMA,3,0,5,0,0,1,80026.59273,227.4343229,8023.303576,53688.33705,188.2145071
SARIMA,3,0,5,0,0,2,79135.17335,218.2665439,8023.303576,42584.78221,163.7041832
SARIMA,3,0,5,0,1,0,106685.1183,268.3039087,8023.303576,67509.07132,206.7884731
SARIMA,3,0,5,0,1,1,78923.89231,219.451781,8023.303576,31059.10515,137.7715878
SARIMA,3,0,5,0,1,2,77617.03134,217.2467521,8023.303576,30929.88215,137.6470587
SARIMA,3,0,5,1,0,0,79202.90402,219.879714,8023.303576,43217.0259,165.69567
SARIMA,3,0,5,1,0,1,78852.41674,220.4235465,8023.303576,31783.93766,139.6641759
SARIMA,3,0,5,1,0,2,80692.22956,222.4607478,8023.303576,31138.42997,138.0479329
SARIMA,3,0,5,1,1,0,115241.5707,283.7864649,8023.303576,90136.26441,250.2630028
SARIMA,3,0,5,1,1,1,81816.72085,222.35084,8023.303576,30902.60453,137.6093438
SARIMA,3,0,5,1,1,2,81313.82916,221.7493351,8023.303576,30835.24115,137.7500863
SARIMA,3,0,5,2,0,0,75134.35764,212.0956095,8023.303576,42387.09857,162.9166851
SARIMA,3,0,5,2,0,1,79118.75198,220.2998424,8023.303576,31329.42833,138.5157199
SARIMA,3,0,5,2,0,2,80051.28219,222.0358905,8023.303576,31479.33892,138.8604384
SARIMA,3,0,5,2,1,0,98566.4373,261.4552143,8023.303576,66503.00122,211.3444446
SARIMA,3,0,5,2,1,1,83183.13704,224.9721956,8023.303576,31600.84155,138.5642026
SARIMA,3,0,5,2,1,2,78688.18225,218.9610438,8023.303576,30989.47131,137.6630956
SARIMA,3,0,6,0,0,0,84738.42198,240.4960694,8023.303576,78515.70585,233.649312
SARIMA,3,0,6,0,0,1,80926.85216,221.6802488,8023.303576,42661.86198,164.0061809
SARIMA,3,0,6,0,0,2,78739.18446,217.7072641,8023.303576,42507.11994,163.4449262
SARIMA,3,0,6,0,1,0,92331.24532,249.7112149,8023.303576,60485.01368,205.0591409
SARIMA,3,0,6,0,1,1,81545.81422,223.0326732,8023.303576,30921.91383,137.5702235
SARIMA,3,0,6,0,1,2,80136.82798,221.2989151,8023.303576,31065.66939,137.7558178
SARIMA,3,0,6,1,0,0,79141.89375,219.6926905,8023.303576,43057.01118,165.2382869
SARIMA,3,0,6,1,0,1,79120.92117,220.7628233,8023.303576,31664.13852,139.3444848
SARIMA,3,0,6,1,0,2,80458.83121,222.3095956,8023.303576,31231.90763,138.2769014
