model,MSE,MAE,ForeMSE,ForeMAE,AIC,forecast
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8697.092284043614
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8698.010691850233
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8669.129442536956
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8657.749443994291
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8651.512613938616
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8657.859227336565
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8663.12102297413
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8637.62783297145
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8582.364684348995
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8570.553236287818
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8571.8577479274
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8573.435609298667
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8574.747789724506
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8576.292059287478
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8577.519515311877
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8578.944950102985
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8580.019718379306
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8581.273304464707
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8582.159881606356
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8583.227608301913
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8641.036053961703
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8672.116649867732
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8688.972613077281
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8705.809240090148
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8723.734768098017
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8724.46413740673
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8695.382741735777
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8683.8028487537
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8677.380070373565
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8683.57000507034
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8688.720515927855
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8663.177453134642
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8607.940819766642
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8596.245296356366
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8597.765370261113
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8599.66515012385
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8601.408261372111
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8603.490711589224
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8605.357280703418
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8607.511983680004
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8609.39126332833
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8611.506100140017
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8613.289306643766
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8615.26571577327
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8673.970611471137
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8705.91124693727
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8723.567843788645
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8741.124913586855
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8759.673046125868
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8760.913449420823
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8732.22228683775
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8720.907462085983
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8714.62521134092
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8720.836617052537
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8725.899512510488
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8700.173604155545
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8644.675840812086
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8632.659986262073
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8633.820690627668
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8635.342196327025
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8636.707133178788
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8638.42835022827
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8639.96439499969
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8641.829237673839
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8643.464938985691
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8645.38347904363
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8647.014032219322
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8648.873401560442
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8707.484950810489
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8739.340855552877
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8756.90403016275
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8774.34052447959
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8792.722478413345
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8793.733857410485
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8764.735949513208
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8753.025210660478
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8746.250757401134
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8751.8715686397
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8756.248822582067
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8729.751165397116
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8673.409924527206
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8660.498222163693
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8660.734299131664
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8661.329214961672
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8661.794422750732
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8662.672222476795
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8663.449769039285
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8664.667304464921
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8665.789387909956
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8667.345414717458
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8668.775779257765
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8670.601456568891
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8729.342391233165
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8761.479551448876
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8779.457025454212
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8797.414957413643
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8816.393396413896
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8818.039249537673
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8789.673271616444
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8778.549616023516
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8772.275171963445
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8778.268668052862
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8782.85488217092
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8756.371667547717
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8699.826725188623
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8686.478002971575
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8686.037967763888
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8685.721866851236
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8685.055444692478
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8684.605104684928
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8683.891197697107
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8683.495131706359
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8682.929119526643
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8682.77491586865
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8682.527972460502
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8682.764870982002
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8740.05951392478
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8770.943025818038
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8787.903834981515
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8805.118820217467
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8823.655673714098
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8825.178735544187
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8797.015280638
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8786.414812546513
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8780.96859974285
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8788.069424452711
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8794.00685458424
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8769.075701108288
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8714.23452738701
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8702.688014159241
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8704.093340411151
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8705.610604774722
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8706.712660472316
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8707.917263371744
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8708.702131718392
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8709.61353932225
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8710.137200431636
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8710.83775509375
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8711.203259321994
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8711.812534314526
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8769.250868203775
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8800.069054116944
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8816.782282291479
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8833.599832014435
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8851.625786711831
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8852.563106785761
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8823.778123633821
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8812.558091146584
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8806.529108009487
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8813.114450424318
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8818.628684378738
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8793.385264777447
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8738.354517468764
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8726.745820927908
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8728.214144154274
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8729.910945602975
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8731.294771541976
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8732.864406009114
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8734.075113407875
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8735.448530924798
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8736.444900695198
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8737.603881973937
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8738.390282262892
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8739.362502631144
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8797.089140860657
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8828.108697795427
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8844.928879340827
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8861.756428651372
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8879.697714895854
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8880.462430046242
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8851.427486553943
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8839.893792388972
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8833.50326534721
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8839.696180474799
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8844.804276637236
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8819.15738603417
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8763.740535765575
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8751.775385092018
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8752.926193232483
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8754.350350297409
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8755.508825689189
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8756.899389569899
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8757.97313934334
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8759.244867394304
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8760.16592852081
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8761.265807126234
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8761.998676537258
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8762.91269533105
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8820.567432997443
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8851.494320897966
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8868.196576169401
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8884.879495391062
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8902.651315834144
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8903.226977884005
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8873.99187533964
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8862.258275949102
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8855.681791704972
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8861.718021161725
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8866.714827482703
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8841.01806093595
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8785.627724676911
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8773.778499317614
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8775.144872294857
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8776.890952331123
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8778.48036493345
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8780.409117764671
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8782.121990832526
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8784.122999181829
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8785.848585701433
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8787.809730962457
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8789.439247573117
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8791.2619685466
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8849.813177905016
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8881.600128927772
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8899.103043311341
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8916.506432696815
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8934.90088695766
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8935.987614188509
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8907.142777834892
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8895.67428168563
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8889.238361995618
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8895.296101294325
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8900.205332950893
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8874.325763485582
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8818.674341802258
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8806.50483176237
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8807.511883567564
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8808.879739715476
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8810.091030104237
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8811.658603858632
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8813.04100858236
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8814.752214535692
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8816.234282533074
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8817.999192762365
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8819.4761196747
TBATS-hourlyY,47523.05137685061,168.8850729509333,58441585.55794763,7089.239032481243,233391.76038689038,8821.181866397224
